date_pub,ccaa,Denominador Poblacional CCAA,Persona institucionalizada con al menos 1 dosis (2),Persona institucionalizada  Pauta Completa (2) ,% Con al menos 1 dosis sobre Denominador Poblacional CCAA,% Pautas Completas sobre Denominador Poblacional CCAA,source_name,source
26/4/21,C. Valenciana,29893,29724,27610,0.9943465025256748,0.9236276051249456,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Extremadura,15226,14588,14119,0.9580979902797846,0.9272954157362406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Galicia,23800,23324,22437,0.98,0.9427310924369748,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,La Rioja,3390,3380,3272,0.9970501474926252,0.9651917404129794,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Madrid,51179,50989,48558,0.9962875398112508,0.9487875886594108,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Murcia ,11885,11280,10795,0.9490954985275556,0.9082877576777452,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Navarra,8343,8095,7932,0.9702744816013424,0.9507371449119022,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,País Vasco,23666,23666,20605,1.0,0.870658328403617,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Ceuta,198,195,189,0.9848484848484848,0.9545454545454546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Melilla,325,319,297,0.9815384615384616,0.913846153846154,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
26/4/21,Totales,413082,408456,377804,0.988801254956643,0.9145980701168293,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210426.ods
27/4/21,Andalucía,41651,41555,39700,0.9976951333701471,0.9531583875537202,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Aragón,18400,18349,17511,0.9972282608695652,0.9516847826086956,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Baleares,5496,5425,5177,0.9870815138282388,0.9419577874818048,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Canarias,10721,10721,9643,1.0,0.8994496782016603,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Cantabria,7470,7139,6639,0.9556894243641232,0.8887550200803213,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Castilla y Leon ,46076,46076,44455,1.0,0.9648189947044016,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Castilla - La Mancha,25566,24742,23366,0.9677696941250098,0.9139482124696864,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Cataluña,77849,77134,64331,0.9908155531862964,0.8263561510102891,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,C. Valenciana,29893,29724,27610,0.9943465025256748,0.9236276051249456,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Extremadura,15226,14588,14119,0.9580979902797846,0.9272954157362406,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Galicia,23800,23324,22437,0.98,0.9427310924369748,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,La Rioja,3390,3380,3272,0.9970501474926252,0.9651917404129794,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Madrid,51179,50989,48558,0.9962875398112508,0.9487875886594108,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Murcia ,11885,11280,10795,0.9490954985275556,0.9082877576777452,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Navarra,8343,8095,7932,0.9702744816013424,0.9507371449119022,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,País Vasco,23666,23666,20605,1.0,0.870658328403617,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Ceuta,198,195,189,0.9848484848484848,0.9545454545454546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Melilla,325,319,297,0.9815384615384616,0.9138461538461541,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
27/4/21,Totales,413082,408456,377804,0.988801254956643,0.9145980701168293,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210427.ods
28/4/21,Andalucía,41654,41697,39935,1.0010323138234023,0.958731454362126,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Aragón,18400,18387,17613,0.9992934782608696,0.9572282608695653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Baleares,5496,5432,5188,0.9883551673944688,0.9439592430858806,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Canarias,10739,10739,9689,1.0,0.902225533103641,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Cantabria,7470,7163,6917,0.9589022757697456,0.9259705488621152,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Castilla y Leon ,46500,46199,44600,0.99352688172043,0.9591397849462364,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Castilla - La Mancha,25566,24837,23505,0.9714855667683644,0.919385120863647,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Cataluña,77849,77817,64772,0.9995889478349111,0.8320209636604196,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,C. Valenciana,29893,29821,27794,0.9975914093600508,0.9297828923159268,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Extremadura,15226,14634,14140,0.9611191383160383,0.9286746354919218,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Galicia,23800,23394,22602,0.9829411764705882,0.9496638655462184,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,La Rioja,3390,3362,3242,0.991740412979351,0.9563421828908556,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Madrid,51781,51781,48840,1.0,0.9432031053861456,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Murcia ,11885,11307,10836,0.9513672696676484,0.9117374842238116,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Navarra,8343,8106,7935,0.9715929521754764,0.9510967277957568,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,País Vasco,23898,23898,20636,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Ceuta,198,195,192,0.9848484848484848,0.9696969696969696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Melilla,325,318,298,0.9784615384615384,0.916923076923077,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
28/4/21,Totales,414361,410842,379902,0.991507405378402,0.9168382159517908,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210428.ods
29/4/21,Andalucía,41654,41654,39879,1.0,0.9573870456618813,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Aragón,18400,18387,17613,0.9992934782608696,0.9572282608695653,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Baleares,5496,5432,5188,0.9883551673944687,0.9439592430858806,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Canarias,10739,10739,9689,1.0,0.902225533103641,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Cantabria,7470,7163,6917,0.9589022757697456,0.9259705488621152,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Castilla y Leon ,46200,46200,44601,1.0,0.9653896103896104,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Castilla - La Mancha,25566,24842,23509,0.9716811390127513,0.9195415786591566,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Cataluña,77849,77817,64772,0.9995889478349111,0.8320209636604196,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,C. Valenciana,29893,29821,27794,0.9975914093600509,0.9297828923159268,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Extremadura,15226,14634,14140,0.9611191383160383,0.9286746354919218,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Galicia,23800,23394,22602,0.9829411764705882,0.9496638655462185,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,La Rioja,3390,3371,3251,0.9943952802359882,0.9589970501474926,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Madrid,51179,50989,48558,0.9962875398112507,0.948787588659411,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Murcia ,11885,11307,10836,0.9513672696676483,0.9117374842238115,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Navarra,8343,8106,7935,0.9715929521754765,0.9510967277957569,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,País Vasco,23898,23898,20636,1.0,0.8635032220269478,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Ceuta,198,195,192,0.9848484848484849,0.9696969696969697,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Melilla,325,318,298,0.9784615384615385,0.916923076923077,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
29/4/21,Totales,413459,410022,379578,0.9916872047772572,0.9180547527082492,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210429.ods
