date,province,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,source_name,source,comments
2021-09-13,Valencia/València,Comunitat Valenciana,278,,,,89,,,25,3943,268563,,268814,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973376&languageId=es_ES,
2021-09-14,Alicante/Alacant,Comunitat Valenciana,78,,,,74,,,29,2960,185414,,184480,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973496&languageId=es_ES,
2021-09-14,Castellón/Castelló,Comunitat Valenciana,25,,,,29,,,6,839,52518,,52779,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973496&languageId=es_ES,
2021-09-14,Valencia/València,Comunitat Valenciana,73,,,,79,,,25,3943,268636,,269048,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973496&languageId=es_ES,
2021-09-15,Alicante/Alacant,Comunitat Valenciana,182,,,,72,,,28,2961,185596,,184829,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973620&languageId=es_ES,
2021-09-15,Castellón/Castelló,Comunitat Valenciana,49,,,,31,,,4,840,52567,,52831,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973620&languageId=es_ES,
2021-09-15,Valencia/València,Comunitat Valenciana,130,,,,75,,,22,3944,268766,,269265,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973620&languageId=es_ES,
2021-09-16,Alicante/Alacant,Comunitat Valenciana,171,,,,71,,,27,2966,185767,,185100,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973734&languageId=es_ES,
2021-09-16,Castellón/Castelló,Comunitat Valenciana,35,,,,32,,,6,841,52602,,52900,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973734&languageId=es_ES,
2021-09-16,Valencia/València,Comunitat Valenciana,139,,,,65,,,21,3945,268905,,269548,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973734&languageId=es_ES,
2021-09-17,Alicante/Alacant,Comunitat Valenciana,136,,,,74,,,24,2966,185903,,185293,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973900&languageId=es_ES,
2021-09-17,Castellón/Castelló,Comunitat Valenciana,42,,,,33,,,6,841,52644,,52951,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973900&languageId=es_ES,
2021-09-17,Valencia/València,Comunitat Valenciana,104,,,,68,,,22,3948,269009,,269714,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=973900&languageId=es_ES,
2021-09-20,Alicante/Alacant,Comunitat Valenciana,251,,,,79,,,26,2971,186154,,185620,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974068&languageId=es_ES,
2021-09-20,Castellón/Castelló,Comunitat Valenciana,66,,,,29,,,8,841,52710,,53043,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974068&languageId=es_ES,
2021-09-20,Valencia/València,Comunitat Valenciana,204,,,,65,,,24,3948,269213,,270013,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974068&languageId=es_ES,
2021-09-21,Alicante/Alacant,Comunitat Valenciana,108,,,,65,,,28,2972,186262,,185790,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974247&languageId=es_ES,
2021-09-21,Castellón/Castelló,Comunitat Valenciana,32,,,,27,,,8,842,52742,,53073,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974247&languageId=es_ES,
2021-09-21,Valencia/València,Comunitat Valenciana,47,,,,57,,,24,3952,269260,,270159,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974247&languageId=es_ES,
2021-09-22,Alicante/Alacant,Comunitat Valenciana,111,,,,53,,,26,2973,186373,,185948,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974379&languageId=es_ES,
2021-09-22,Castellón/Castelló,Comunitat Valenciana,44,,,,25,,,6,842,52786,,53121,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974379&languageId=es_ES,
2021-09-22,Valencia/València,Comunitat Valenciana,106,,,,51,,,27,3952,269366,,270304,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974379&languageId=es_ES,
2021-09-23,Alicante/Alacant,Comunitat Valenciana,90,,,,50,,,23,2981,186463,,186043,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974415&languageId=es_ES,
2021-09-23,Castellón/Castelló,Comunitat Valenciana,35,,,,22,,,6,843,52821,,53174,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974415&languageId=es_ES,
2021-09-23,Valencia/València,Comunitat Valenciana,85,,,,54,,,26,3952,269451,,270401,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974415&languageId=es_ES,
2021-09-24,Alicante/Alacant,Comunitat Valenciana,118,,,,47,,,22,2982,186581,,186152,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974716&languageId=es_ES,
2021-09-24,Castellón/Castelló,Comunitat Valenciana,32,,,,20,,,6,843,52853,,53206,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974716&languageId=es_ES,
2021-09-24,Valencia/València,Comunitat Valenciana,80,,,,52,,,26,3953,269531,,270516,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974716&languageId=es_ES,
2021-09-27,Alicante/Alacant,Comunitat Valenciana,209,,,,51,,,22,2986,186790,,186414,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974876&languageId=es_ES,
2021-09-27,Castellón/Castelló,Comunitat Valenciana,70,,,,18,,,7,843,52923,,53284,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974876&languageId=es_ES,
2021-09-27,Valencia/València,Comunitat Valenciana,178,,,,62,,,25,3953,269709,,270726,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974876&languageId=es_ES,
2021-09-28,Alicante/Alacant,Comunitat Valenciana,109,,,,50,,,22,2987,186899,,186527,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974975&languageId=es_ES,
2021-09-28,Castellón/Castelló,Comunitat Valenciana,24,,,,18,,,7,843,52947,,53316,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974975&languageId=es_ES,
2021-09-28,Valencia/València,Comunitat Valenciana,52,,,,62,,,25,3954,269761,,270854,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=974975&languageId=es_ES,
2021-09-29,Alicante/Alacant,Comunitat Valenciana,85,,,,49,,,21,2988,186984,,186646,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975061&languageId=es_ES,
2021-09-29,Castellón/Castelló,Comunitat Valenciana,41,,,,21,,,4,843,52988,,53358,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975061&languageId=es_ES,
2021-09-29,Valencia/València,Comunitat Valenciana,101,,,,56,,,25,3955,269862,,270974,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975061&languageId=es_ES,
2021-09-30,Alicante/Alacant,Comunitat Valenciana,68,,,,48,,,21,2988,187052,,186753,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975172&languageId=es_ES,
2021-09-30,Castellón/Castelló,Comunitat Valenciana,37,,,,22,,,4,843,53025,,53394,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975172&languageId=es_ES,
2021-09-30,Valencia/València,Comunitat Valenciana,77,,,,52,,,27,3957,269939,,271095,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975172&languageId=es_ES,
2021-10-01,Alicante/Alacant,Comunitat Valenciana,68,,,,47,,,21,2988,187120,,186849,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975316&languageId=es_ES,
2021-10-01,Castellón/Castelló,Comunitat Valenciana,42,,,,23,,,4,843,53067,,53423,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975316&languageId=es_ES,
2021-10-01,Valencia/València,Comunitat Valenciana,68,,,,47,,,27,3957,270007,,271167,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975316&languageId=es_ES,
2021-10-04,Alicante/Alacant,Comunitat Valenciana,141,,,,51,,,21,2990,187261,,187063,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975424&languageId=es_ES,
2021-10-04,Castellón/Castelló,Comunitat Valenciana,57,,,,30,,,4,843,53124,,53490,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975424&languageId=es_ES,
2021-10-04,Valencia/València,Comunitat Valenciana,144,,,,50,,,21,3960,270151,,271359,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975424&languageId=es_ES,
2021-10-05,Alicante/Alacant,Comunitat Valenciana,74,,,,48,,,22,2991,187335,,187161,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975545&languageId=es_ES,
2021-10-05,Castellón/Castelló,Comunitat Valenciana,22,,,,23,,,4,843,53146,,53527,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975545&languageId=es_ES,
2021-10-05,Valencia/València,Comunitat Valenciana,43,,,,50,,,18,3965,270194,,271444,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975545&languageId=es_ES,
2021-10-06,Alicante/Alacant,Comunitat Valenciana,67,,,,46,,,21,2992,187402,,187249,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975667&languageId=es_ES,
2021-10-06,Castellón/Castelló,Comunitat Valenciana,15,,,,20,,,2,844,53161,,53571,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975667&languageId=es_ES,
2021-10-06,Valencia/València,Comunitat Valenciana,54,,,,52,,,15,3968,270248,,271528,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975667&languageId=es_ES,
2021-10-07,Alicante/Alacant,Comunitat Valenciana,48,,,,46,,,22,2992,187450,,187350,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-07,Castellón/Castelló,Comunitat Valenciana,19,,,,22,,,2,845,53180,,53619,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-07,Valencia/València,Comunitat Valenciana,59,,,,51,,,13,3968,270307,,271598,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-08,Alicante/Alacant,Comunitat Valenciana,50,,,,43,,,21,2993,187500,,187438,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-08,Castellón/Castelló,Comunitat Valenciana,55,,,,25,,,2,846,53235,,53658,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-08,Valencia/València,Comunitat Valenciana,47,,,,51,,,12,3969,270354,,271681,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=975836&languageId=es_ES,
2021-10-11,Alicante/Alacant,Comunitat Valenciana,112,,,,48,,,22,2993,187612,,187634,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=976125&languageId=es_ES,
2021-10-11,Castellón/Castelló,Comunitat Valenciana,80,,,,22,,,2,847,53315,,53715,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=976125&languageId=es_ES,
2021-10-11,Valencia/València,Comunitat Valenciana,98,,,,44,,,11,3969,270453,,271819,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=976125&languageId=es_ES,
2021-10-13,Alicante/Alacant,Comunitat Valenciana,91,,,,47,,,25,2997,187703,,187779,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=971240&languageId=es_ES,
2021-10-13,Castellón/Castelló,Comunitat Valenciana,60,,,,22,,,3,848,53375,,53784,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=971240&languageId=es_ES,
2021-10-13,Valencia/València,Comunitat Valenciana,84,,,,43,,,9,3970,270537,,272013,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=971240&languageId=es_ES,
2021-10-14,Alicante/Alacant,Comunitat Valenciana,84,,,,40,,,26,2998,187787,,187848,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976408,
2021-10-14,Castellón/Castelló,Comunitat Valenciana,41,,,,22,,,4,849,53416,,53816,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976408,
2021-10-14,Valencia/València,Comunitat Valenciana,60,,,,47,,,9,3972,270597,,272088,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976408,
2021-10-15,Alicante/Alacant,Comunitat Valenciana,73,,,,36,,,27,2998,187860,,187913,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976646,
2021-10-15,Castellón/Castelló,Comunitat Valenciana,45,,,,26,,,4,849,53461,,53848,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976646,
2021-10-15,Valencia/València,Comunitat Valenciana,62,,,,40,,,10,3972,270659,,272148,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976646,
2021-10-18,Alicante/Alacant,Comunitat Valenciana,191,,,,36,,,27,2999,188051,,188049,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976871,
2021-10-18,Castellón/Castelló,Comunitat Valenciana,155,,,,26,,,4,849,53616,,53907,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976871,
2021-10-18,Valencia/València,Comunitat Valenciana,163,,,,40,,,10,3972,270822,,272273,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=976871,
2021-10-19,Alicante/Alacant,Comunitat Valenciana,40,,,,49,,,28,2999,188091,,188117,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977010,
2021-10-19,Castellón/Castelló,Comunitat Valenciana,49,,,,49,,,8,850,53675,,53922,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977010,
2021-10-19,Valencia/València,Comunitat Valenciana,50,,,,36,,,9,3973,270872,,272322,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977010,
2021-10-20,Alicante/Alacant,Comunitat Valenciana,91,,,,47,,,30,3000,188182,,188167,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977188,
2021-10-20,Castellón/Castelló,Comunitat Valenciana,89,,,,50,,,11,850,53764,,53946,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977188,
2021-10-20,Valencia/València,Comunitat Valenciana,101,,,,35,,,9,3974,270973,,272401,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977188,
2021-10-21,Alicante/Alacant,Comunitat Valenciana,121,,,,39,,,30,3000,188303,,188224,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=977289,
2021-10-21,Castellón/Castelló,Comunitat Valenciana,63,,,,54,,,13,850,53827,,53979,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=977289,
2021-10-21,Valencia/València,Comunitat Valenciana,97,,,,38,,,10,3974,271070,,272451,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=977289,
2021-10-22,Alicante/Alacant,Comunitat Valenciana,80,,,,45,,,28,3002,188383,,188272,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977438,
2021-10-22,Castellón/Castelló,Comunitat Valenciana,93,,,,50,,,13,851,53920,,54.009,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977438,
2021-10-22,Valencia/València,Comunitat Valenciana,66,,,,40,,,11,3974,271136,,272498,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977438,
2021-10-23,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-23,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-23,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-24,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-24,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-24,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-25,Alicante/Alacant,Comunitat Valenciana,165,,,,50,,,28,3005,188548,,188402,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977616,
2021-10-25,Castellón/Castelló,Comunitat Valenciana,169,,,,49,,,11,851,54089,,54074,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977616,
2021-10-25,Valencia/València,Comunitat Valenciana,228,,,,38,,,10,3975,271364,,272593,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977616,
2021-10-26,Alicante/Alacant,Comunitat Valenciana,70,,,,47,,,30,3006,188618,,188464,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977772,
2021-10-26,Castellón/Castelló,Comunitat Valenciana,55,,,,45,,,10,853,54144,,54127,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977772,
2021-10-26,Valencia/València,Comunitat Valenciana,60,,,,41,,,9,3977,271424,,272661,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977772,
2021-10-27,Alicante/Alacant,Comunitat Valenciana,126,,,,44,,,28,3008,188744,,188539,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977897,
2021-10-27,Castellón/Castelló,Comunitat Valenciana,78,,,,48,,,7,854,54222,,54140,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977897,
2021-10-27,Valencia/València,Comunitat Valenciana,72,,,,46,,,8,3979,271496,,272683,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=977897,
2021-10-28,Alicante/Alacant,Comunitat Valenciana,98,,,,47,,,29,3010,188842,,188634,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978076,
2021-10-28,Castellón/Castelló,Comunitat Valenciana,78,,,,48,,,7,855,54300,,54185,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978076,
2021-10-28,Valencia/València,Comunitat Valenciana,94,,,,49,,,8,3979,271590,,272748,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978076,
2021-10-29,Alicante/Alacant,Comunitat Valenciana,157,,,,60,,,26,3011,188999,,188768,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978221,
2021-10-29,Castellón/Castelló,Comunitat Valenciana,64,,,,50,,,5,855,54364,,54248,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978221,
2021-10-29,Valencia/València,Comunitat Valenciana,77,,,,47,,,9,3979,271667,,272824,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=978221,
2021-10-30,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-30,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-30,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-31,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-31,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-10-31,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-01,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-01,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-01,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-02,Alicante/Alacant,Comunitat Valenciana,182,,,,35,,,30,3014,189181,,189014,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978336,
2021-11-02,Castellón/Castelló,Comunitat Valenciana,184,,,,80,,,6,855,54548,,54455,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978336,
2021-11-02,Valencia/València,Comunitat Valenciana,306,,,,64,,,11,3979,271973,,273045,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978336,
2021-11-03,Alicante/Alacant,Comunitat Valenciana,65,,,,55,,,30,3016,189246,,189113,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978450,
2021-11-03,Castellón/Castelló,Comunitat Valenciana,63,,,,60,,,5,856,54611,,54538,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978450,
2021-11-03,Valencia/València,Comunitat Valenciana,181,,,,63,,,12,3982,272085,,273140,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978450,
2021-11-04,Alicante/Alacant,Comunitat Valenciana,129,,,,30,,,30,3017,189375,,189201,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978576,
2021-11-04,Castellón/Castelló,Comunitat Valenciana,106,,,,71,,,4,856,54717,,54621,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978576,
2021-11-04,Valencia/València,Comunitat Valenciana,181,,,,60,,,12,3982,272266,,273221,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978576,
2021-11-05,Alicante/Alacant,Comunitat Valenciana,105,,,,50,,,27,3018,189480,,189276,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978716,
2021-11-05,Castellón/Castelló,Comunitat Valenciana,123,,,,54,,,3,857,54840,,54696,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978716,
2021-11-05,Valencia/València,Comunitat Valenciana,118,,,,60,,,12,3982,272384,,273317,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978716,
2021-11-06,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-06,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-06,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-07,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-07,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-07,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Sin datos
2021-11-08,Alicante/Alacant,Comunitat Valenciana,253,,,,58,,,25,3019,189733,,189441,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978948,
2021-11-08,Castellón/Castelló,Comunitat Valenciana,203,,,,56,,,4,857,55043,,54871,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978948,
2021-11-08,Valencia/València,Comunitat Valenciana,393,,,,62,,,13,3983,272777,,273501,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=978948,
2021-11-09,Alicante/Alacant,Comunitat Valenciana,104,,,,57,,,25,3022,189837,,189555,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=979042,
2021-11-09,Castellón/Castelló,Comunitat Valenciana,64,,,,59,,,5,858,55107,,54920,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=979042,
2021-11-09,Valencia/València,Comunitat Valenciana,114,,,,58,,,13,3983,272891,,273570,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=979042,
