"date","province","ine_code","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_otras","num_casos_prueba_desconocida","poblacion","cases_per_cienmil","intensive_care_per_1000000","deceassed_per_100000","hospitalized_per_100000","cases_14days","cases_7days","cases_PCR_14days","cases_PCR_7days","daily_cases","daily_cases_avg7","daily_cases_PCR","daily_cases_PCR_avg7","daily_deaths","daily_deaths_inc","daily_deaths_avg3","daily_deaths_avg7","deaths_last_week","source_name","source","comments"
2020-07-30,"León",24,"Castilla y León",3,NA,NA,NA,1,0,424,NA,3761,1750,2,2,0,0,0,460001,NA,0,92.17,0.22,NA,NA,31,12,NA,NA,3,1.7,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Lleida",25,"Cataluña",NA,114,NA,NA,102,18,267,8267,7922,NA,104,100,0,4,0,434930,1900.77,4.14,61.39,23.45,2052,694,2024,681,114,122.4,114,120.3,1,0.4,1.7,2.1,15,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Lugo",27,"Galicia",NA,NA,NA,NA,2,0,28,1282,NA,NA,2,2,0,0,0,329587,388.97,0,8.5,0.61,59,22,NA,NA,0,4.7,NA,NA,0,0,0,0,0,"Área sanitaria Ourense via @lipido;ISCIII RENAVE","https://github.com/lipido/galicia-covid19/blob/master/lugo.csv;https://github.com/lipido/galicia-covid19/blob/master/lugo.ext.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Madrid",28,"Madrid, Comunidad de",NA,NA,NA,NA,185,31,9236,NA,82411,NA,435,435,0,0,0,6663394,NA,0.47,138.61,2.78,NA,NA,3317,2069,NA,NA,624,356.9,2,0,1,1.2,NA,"Consejería de Salud de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid;ISCIII RENAVE","https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Málaga",29,"Andalucía",NA,NA,NA,NA,8,0,289,NA,3284,4038,28,28,0,0,0,1661785,NA,0,17.39,0.48,NA,NA,242,139,NA,NA,29,21.3,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-30,"Melilla",52,"Melilla",NA,0,NA,1,0,0,2,NA,129,126,4,4,0,0,0,86487,NA,0,2.31,0,NA,NA,3,0,NA,NA,0,0,0,0,0,0,0,"Ingesa Melilla - Facebook;ISCIII RENAVE","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441925;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-07-30,"Murcia",30,"Murcia, Región de",NA,NA,63658,583,56,2,148,4036,2330,3294,62,62,0,0,0,1493898,270.17,0.13,9.91,3.75,528,295,522,295,73,NA,73,56.4,0,0,NA,0,NA,"Actualización epidemiológica del Portal Sanitario de la Región de Murcia;ISCIII RENAVE","https://www.murciasalud.es/pagina.php?id=458869;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","El desglose del número de pruebas realizadas procede del Servicio de Epidemiología de la Región de Murcia. Este documento es compartido únicamente vía Twitter mediante la cuenta del Gobierno regional: https://twitter.com/regiondemurcia/status/1288792743435698176 "
2020-07-30,"Navarra",31,"Navarra, Comunidad Foral de",NA,48,NA,NA,NA,1,529,NA,6681,NA,52,52,0,0,0,654214,NA,0.15,80.86,NA,NA,NA,980,373,NA,NA,109,70,0,0,0,0,0,"Gobierno de Navarra;ISCIII RENAVE","https://www.navarra.es/es/noticias/2020/07/31/navarra-registra-48-nuevos-casos-de-covid-19;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Ourense",32,"Galicia",NA,NA,NA,NA,2,0,132,2034,NA,1895,6,6,0,0,0,307651,661.14,0,42.91,0.65,9,4,NA,NA,1,0.6,NA,NA,0,0,0,0,0,"Área sanitaria Ourense via @lipido;ISCIII RENAVE","https://github.com/lipido/galicia-covid19;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Palencia",34,"Castilla y León",4,NA,NA,NA,4,0,88,NA,1407,380,4,4,0,0,0,160980,NA,0,54.67,2.48,NA,NA,20,11,NA,NA,4,1.9,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Palmas, Las",35,"Canarias",2,NA,NA,40,NA,NA,45,850,850,765,8,8,0,0,0,1120406,75.87,NA,4.02,NA,83,9,83,9,2,1.4,2,1.4,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Pontevedra",36,"Galicia",NA,NA,NA,NA,3,1,151,3328,NA,NA,5,5,0,0,0,942665,353.04,0.11,16.02,0.32,68,39,NA,NA,4,6.9,NA,NA,0,0,0,0,0,"Áreas sanitaria Pontevedra y Vigo via @lipido;ISCIII RENAVE","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv;https://github.com/lipido/galicia-covid19/blob/master/vigo.csv;https://github.com/lipido/galicia-covid19/blob/master/vigo.ext.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Rioja, La",26,"Rioja, La",NA,5,NA,NA,NA,NA,366,NA,4195,NA,1,1,0,0,0,316798,NA,NA,115.53,NA,NA,NA,NA,15,NA,NA,5,4.4,0,0,0,0,0,"Gobierno de La Rioja - Dato abierto;ISCIII RENAVE","https://web.larioja.org/dato-abierto/datoabierto?n=opd-452;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-07-30,"Salamanca",37,"Castilla y León",3,NA,NA,NA,10,0,374,NA,4478,1292,7,7,0,0,0,330119,NA,0,113.29,3.03,NA,NA,36,24,NA,NA,3,3.6,1,0.3,0.3,0.1,1,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Santa Cruz de Tenerife",38,"Canarias",4,NA,NA,88,NA,NA,117,1777,1777,1572,1,1,0,0,0,1032983,172.03,NA,11.33,NA,57,36,57,36,4,6.1,4,6.1,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Segovia",40,"Castilla y León",11,NA,NA,NA,3,0,213,NA,3614,933,3,3,0,0,0,153129,NA,0,139.1,1.96,NA,NA,24,16,NA,NA,11,2.6,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Sevilla",41,"Andalucía",NA,NA,NA,NA,3,2,290,NA,2683,2887,20,20,0,0,0,1942389,NA,0.1,14.93,0.15,NA,NA,166,122,NA,NA,23,18.4,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-30,"Soria",42,"Castilla y León",6,NA,NA,NA,1,1,123,NA,2571,436,10,10,0,0,0,88636,NA,1.13,138.77,1.13,NA,NA,58,26,NA,NA,6,5.1,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Tarragona",43,"Cataluña",NA,47,2,NA,18,4,447,3010,2737,NA,38,38,0,0,0,804664,374.07,0.5,55.55,2.24,490,248,445,229,49,39.3,47,36.3,1,0.2,0.7,0.4,3,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Teruel",44,"Aragón",NA,56,NA,NA,31,0,NA,NA,1074,NA,41,41,0,0,0,134137,NA,0,NA,23.11,NA,NA,370,245,NA,NA,56,38.1,NA,NA,NA,NA,NA,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Toledo",45,"Castilla - La Mancha",NA,12,NA,NA,11,1,807,NA,4331,2179,16,16,0,0,0,694844,NA,0.14,116.14,1.58,NA,NA,87,45,NA,NA,12,8.7,0,0,0,0.1,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Valencia/València",46,"Comunitat Valenciana",NA,135,NA,NA,44,5,738,NA,6938,9637,155,155,0,0,0,2565124,NA,0.19,28.77,1.72,NA,NA,710,445,NA,NA,135,62.5,0,0,0.3,0.1,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Valladolid",47,"Castilla y León",24,NA,NA,NA,7,2,394,NA,4938,1882,12,12,0,0,0,519546,NA,0.38,75.84,1.35,NA,NA,94,59,NA,NA,24,9.4,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Zamora",49,"Castilla y León",1,NA,NA,NA,4,0,92,NA,1044,363,8,8,0,0,0,172539,NA,0,53.32,2.32,NA,NA,5,3,NA,NA,1,0.7,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-30,"Zaragoza",50,"Aragón",NA,394,NA,NA,245,23,726,NA,9124,NA,415,413,0,0,2,964693,NA,2.38,75.26,25.4,NA,NA,3573,1875,NA,NA,394,319.7,0,0,2.3,1.7,12,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Albacete",2,"Castilla - La Mancha",NA,8,NA,NA,6,3,579,NA,4100,1505,11,11,0,0,0,388167,NA,0.77,149.16,1.55,NA,NA,NA,NA,NA,NA,8,6.6,0,0,0,0.3,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Alicante/Alacant",3,"Comunitat Valenciana",NA,40,NA,NA,23,7,514,NA,4495,6083,57,57,0,0,0,1858683,NA,0.38,27.65,1.24,NA,NA,NA,NA,NA,NA,44,45.1,1,0.2,0.3,0.1,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Almería",4,"Andalucía",NA,NA,NA,NA,19,4,53,NA,1199,990,60,60,0,0,0,716820,NA,0.56,7.39,2.65,NA,NA,413,188,NA,NA,35,31,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-31,"Araba/Álava",1,"País Vasco",NA,29,NA,NA,73,2,NA,NA,3609,NA,40,40,0,0,0,331549,NA,0.6,NA,22.02,NA,NA,176,110,NA,NA,29,17.4,NA,NA,NA,NA,NA,"Irekia;Open Data Euskadi;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/62905-datos-actualizados-del-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","2 casos en personas con residencia fuera de Euskadi no se incluyen para ese día"
2020-07-31,"Asturias",33,"Asturias, Principado de",NA,NA,NA,NA,3,3,340,NA,2529,2082,12,12,0,0,0,1022800,NA,0.29,33.24,0.29,NA,NA,87,NA,NA,NA,26,9.1,0,0,0,0.1,NA,"Gobierno de Asturias - Twitter;ISCIII RENAVE","https://twitter.com/GobAsturias/status/1289208994075049986;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-07-31,"Ávila",5,"Castilla y León",2,NA,NA,NA,0,0,143,NA,2125,673,1,1,0,0,0,157640,NA,0,90.71,0,NA,NA,8,5,NA,NA,2,0.9,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Badajoz",6,"Extremadura",25,NA,NA,NA,7,3,91,NA,1277,1485,18,18,0,0,0,673559,NA,0.45,13.51,1.04,NA,NA,101,62,NA,NA,25,9,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Balears, Illes",7,"Balears, Illes",81,81,NA,279,64,7,230,2651,2546,2142,78,78,0,0,0,1149460,230.63,0.61,20.01,5.57,NA,NA,NA,NA,81,NA,81,NA,0,0,0,0,NA,"Conselleria de Salut y Consumo - Govern Illes Balears;ISCIII RENAVE","http://www.caib.es/pidip2front/jsp/es/ficha-convocatoria/9513740;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-07-31,"Barcelona",8,"Cataluña",NA,1042,117,NA,374,58,11187,70976,63391,NA,927,927,0,0,0,5664579,1252.98,1.02,197.49,6.6,11716,5786,9689,5037,1159,876.9,1042,769.7,4,0,6.3,7.3,51,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Bizkaia",48,"País Vasco",NA,128,NA,NA,99,6,NA,NA,9358,NA,116,116,0,0,0,1152651,NA,0.52,NA,8.59,NA,NA,1163,636,NA,NA,128,106.1,NA,NA,NA,NA,NA,"Irekia;Open Data Euskadi;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/62905-datos-actualizados-del-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","2 casos en personas con residencia fuera de Euskadi no se incluyen para ese día"
2020-07-31,"Burgos",9,"Castilla y León",15,NA,NA,NA,9,1,217,NA,3096,985,41,40,0,1,0,356958,NA,0.28,60.79,2.52,NA,NA,94,53,NA,NA,15,8.4,0,0,0,0,0,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Cáceres",10,"Extremadura",18,NA,NA,NA,5,0,429,NA,2144,3097,20,20,0,0,0,394151,NA,0,108.84,1.27,NA,NA,65,44,NA,NA,18,6.3,0,0,0,0.1,1,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Cádiz",11,"Andalucía",NA,NA,NA,NA,4,0,172,NA,1387,1454,35,35,0,0,0,1240155,NA,0,13.87,0.32,NA,NA,47,31,NA,NA,10,5,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-31,"Cantabria",39,"Cantabria",NA,17,NA,NA,7,NA,212,3298,NA,NA,16,16,0,0,0,581078,567.57,NA,36.48,1.2,147,71,NA,NA,20,11,17,8.7,0,0,0,0,0,"Servicio Cántabro de Salud;ISCIII RENAVE","https://github.com/lipido/galicia-covid19/blob/master/ferrol.csv;https://github.com/lipido/galicia-covid19/blob/master/ferrol.ext.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Castellón/Castelló",12,"Comunitat Valenciana",NA,8,NA,NA,11,0,227,NA,1837,2594,7,7,0,0,0,579962,NA,0,39.14,1.9,NA,NA,NA,NA,NA,NA,8,13.8,0,0,0,0,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Ceuta",51,"Ceuta",NA,NA,NA,2,0,0,4,225,166,219,0,0,0,0,0,84777,265.4,0,4.72,0,NA,2,3,2,0,0.3,0,0.3,0,0,0,0,0,"Ingesa Ceuta - Twitter;ISCIII RENAVE","https://twitter.com/Ingesa_Ceuta/;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-07-31,"Ciudad Real",13,"Castilla - La Mancha",NA,32,NA,NA,8,3,1119,NA,7401,2229,12,12,0,0,0,495761,NA,0.61,225.71,1.61,NA,NA,NA,NA,NA,NA,32,10.5,0,0,0,0,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Córdoba",14,"Andalucía",NA,NA,NA,NA,8,2,117,NA,1560,1645,28,28,0,0,0,782979,NA,0.26,14.94,1.02,NA,NA,163,76,NA,NA,44,11.6,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-31,"Coruña, A",15,"Galicia",NA,NA,NA,NA,2,0,308,5514,NA,NA,22,22,0,0,0,1119596,492.5,0,27.51,0.18,137,80,NA,NA,17,13.9,NA,NA,0,0,0,0,0,"Áreas sanitarias Santiago, El Ferrol y A Coruña via @lipido;ISCIII RENAVE","https://github.com/lipido/galicia-covid19/blob/master/santiago.csv;https://github.com/lipido/galicia-covid19/blob/master/santiago.ext.csv;
  https://github.com/lipido/galicia-covid19/blob/master/ferrol.csv;https://github.com/lipido/galicia-covid19/blob/master/ferrol.ext.csv;
  https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Cuenca",16,"Castilla - La Mancha",NA,1,NA,NA,2,0,316,NA,1463,661,3,3,0,0,0,196329,NA,0,160.95,1.02,NA,NA,NA,NA,NA,NA,1,1.6,0,0,0,0.1,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Gipuzkoa",20,"País Vasco",NA,41,NA,NA,29,1,NA,NA,3202,NA,27,27,0,0,0,723576,NA,0.14,NA,4.01,NA,NA,507,228,NA,NA,41,39.1,NA,NA,NA,NA,NA,"Irekia;Open Data Euskadi;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/62905-datos-actualizados-del-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","2 casos en personas con residencia fuera de Euskadi no se incluyen para ese día"
2020-07-31,"Girona",17,"Cataluña",NA,66,11,NA,33,10,745,7229,5708,NA,61,58,0,3,0,771044,937.56,1.3,96.62,4.28,837,389,647,327,77,61.1,66,52.1,0,0,0.7,0.4,3,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Granada",18,"Andalucía",NA,NA,NA,NA,11,0,288,NA,2944,2982,19,19,0,0,0,914678,NA,0,31.49,1.2,NA,NA,172,65,NA,NA,21,10.6,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-31,"Guadalajara",19,"Castilla - La Mancha",NA,6,NA,NA,7,1,264,NA,1553,806,11,11,0,0,0,257762,NA,0.39,102.42,2.72,NA,NA,NA,NA,NA,NA,6,5.8,1,0.4,0.3,0.3,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Huelva",21,"Andalucía",NA,NA,NA,NA,2,0,49,NA,452,492,9,9,0,0,0,521870,NA,0,9.39,0.38,NA,NA,29,22,NA,NA,8,3.6,0,0,0,0,0,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-07-31,"Huesca",22,"Aragón",NA,48,NA,NA,37,7,NA,NA,2310,NA,71,71,0,0,0,220461,NA,3.18,NA,16.78,NA,NA,665,316,NA,NA,48,52.6,NA,NA,NA,NA,NA,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-07-31,"Jaén",23,"Andalucía",NA,NA,NA,NA,2,1,190,NA,1527,1801,8,8,0,0,0,633564,NA,0.16,29.99,0.32,NA,NA,19,9,NA,NA,0,1.7,0,0,0,0.1,1,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/stpivot/stpivot/Print?cube=0b200bc6-3e8a-4991-a9ad-848e31c6cc69&type=3&foto=si&ejecutaDesde=&codConsulta=39464&consTipoVisua=JP;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
