ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,2020-10-26,802,595,4,202,0,1
MD,2020-10-26,2136,985,0,1151,0,0
ML,2020-10-26,78,51,0,27,0,0
NC,2020-10-26,545,437,0,108,0,0
PV,2020-10-26,1380,1263,0,117,0,0
RI,2020-10-26,182,172,0,10,0,0
VC,2020-10-26,1586,1454,0,132,0,0
AN,2020-10-27,4500,2960,0,1540,0,0
AR,2020-10-27,1033,703,0,330,0,0
AS,2020-10-27,418,418,0,0,0,0
CB,2020-10-27,172,172,0,0,0,0
CE,2020-10-27,65,36,0,29,0,0
CL,2020-10-27,2033,1777,0,248,8,0
CM,2020-10-27,1057,846,0,211,0,0
CN,2020-10-27,114,105,0,9,0,0
CT,2020-10-27,5519,5509,0,0,9,1
EX,2020-10-27,476,364,0,112,0,0
GA,2020-10-27,817,801,0,15,1,0
IB,2020-10-27,189,184,0,5,0,0
MC,2020-10-27,880,679,4,197,0,0
MD,2020-10-27,2203,1255,0,948,0,0
ML,2020-10-27,83,49,0,34,0,0
NC,2020-10-27,451,370,0,81,0,0
PV,2020-10-27,1470,1352,0,118,0,0
RI,2020-10-27,187,177,0,10,0,0
VC,2020-10-27,1688,1530,0,158,0,0
AN,2020-10-28,4682,3221,0,1461,0,0
AR,2020-10-28,967,667,0,300,0,0
AS,2020-10-28,292,292,0,0,0,0
CB,2020-10-28,201,201,0,0,0,0
CE,2020-10-28,75,35,0,40,0,0
CL,2020-10-28,1832,1668,0,159,5,0
CM,2020-10-28,1115,914,0,199,2,0
CN,2020-10-28,129,122,0,7,0,0
CT,2020-10-28,5162,5153,0,0,9,0
EX,2020-10-28,497,411,1,84,0,1
GA,2020-10-28,749,740,0,9,0,0
IB,2020-10-28,190,184,0,6,0,0
MC,2020-10-28,853,661,3,187,2,0
MD,2020-10-28,1935,1069,0,866,0,0
ML,2020-10-28,88,59,0,29,0,0
NC,2020-10-28,475,385,0,90,0,0
PV,2020-10-28,1164,1047,0,117,0,0
RI,2020-10-28,174,168,0,6,0,0
VC,2020-10-28,1704,1554,0,150,0,0
AN,2020-10-29,4498,3067,0,1431,0,0
AR,2020-10-29,968,688,0,280,0,0
AS,2020-10-29,205,205,0,0,0,0
CB,2020-10-29,183,183,0,0,0,0
CE,2020-10-29,70,20,0,50,0,0
CL,2020-10-29,1527,1344,0,182,1,0
CM,2020-10-29,971,811,0,159,1,0
CN,2020-10-29,119,116,0,3,0,0
CT,2020-10-29,4786,4783,0,0,3,0
EX,2020-10-29,570,433,2,132,0,3
GA,2020-10-29,628,616,0,12,0,0
IB,2020-10-29,149,144,0,5,0,0
MC,2020-10-29,809,607,3,196,2,1
MD,2020-10-29,1910,1069,0,841,0,0
ML,2020-10-29,78,42,0,36,0,0
NC,2020-10-29,484,402,0,82,0,0
PV,2020-10-29,986,828,0,158,0,0
RI,2020-10-29,178,170,0,7,1,0
VC,2020-10-29,1665,1560,0,105,0,0
AN,2020-10-30,4589,3135,0,1454,0,0
AR,2020-10-30,990,693,0,297,0,0
AS,2020-10-30,243,243,0,0,0,0
CB,2020-10-30,210,210,0,0,0,0
CE,2020-10-30,62,15,0,47,0,0
CL,2020-10-30,1548,1331,0,214,3,0
CM,2020-10-30,869,690,0,179,0,0
CN,2020-10-30,118,110,0,8,0,0
CT,2020-10-30,5234,5225,0,0,9,0
EX,2020-10-30,504,396,0,107,0,1
GA,2020-10-30,560,546,0,14,0,0
IB,2020-10-30,139,136,0,3,0,0
MC,2020-10-30,925,712,4,208,1,0
MD,2020-10-30,1987,1118,0,869,0,0
ML,2020-10-30,91,47,0,44,0,0
NC,2020-10-30,428,329,0,99,0,0
PV,2020-10-30,1161,984,0,177,0,0
RI,2020-10-30,201,191,0,10,0,0
VC,2020-10-30,1885,1756,0,129,0,0
AN,2020-10-31,3243,2254,0,989,0,0
AR,2020-10-31,853,578,0,275,0,0
AS,2020-10-31,288,288,0,0,0,0
CB,2020-10-31,213,213,0,0,0,0
CE,2020-10-31,49,19,0,30,0,0
CL,2020-10-31,1412,1233,0,174,5,0
CM,2020-10-31,692,566,0,126,0,0
CN,2020-10-31,131,127,0,4,0,0
CT,2020-10-31,3396,3394,0,0,2,0
EX,2020-10-31,380,308,0,71,0,1
GA,2020-10-31,636,619,0,17,0,0
IB,2020-10-31,95,93,0,2,0,0
MC,2020-10-31,877,672,2,202,0,1
MD,2020-10-31,1210,608,0,602,0,0
ML,2020-10-31,54,35,0,19,0,0
NC,2020-10-31,415,308,0,107,0,0
PV,2020-10-31,1303,1172,0,131,0,0
RI,2020-10-31,169,164,0,5,0,0
VC,2020-10-31,1513,1405,0,108,0,0
AN,2020-11-01,2900,1864,0,1036,0,0
AR,2020-11-01,759,507,0,252,0,0
AS,2020-11-01,436,436,0,0,0,0
CB,2020-11-01,189,189,0,0,0,0
CE,2020-11-01,68,13,0,55,0,0
CL,2020-11-01,1496,1272,0,220,4,0
CM,2020-11-01,630,492,0,138,0,0
CN,2020-11-01,134,127,0,7,0,0
CT,2020-11-01,2953,2952,0,0,1,0
EX,2020-11-01,381,279,0,102,0,0
GA,2020-11-01,669,646,0,23,0,0
IB,2020-11-01,245,238,0,7,0,0
MC,2020-11-01,734,545,1,188,0,0
MD,2020-11-01,1142,605,0,537,0,0
ML,2020-11-01,41,25,0,16,0,0
NC,2020-11-01,414,311,0,103,0,0
PV,2020-11-01,1392,1214,0,178,0,0
RI,2020-11-01,146,140,0,6,0,0
VC,2020-11-01,1314,1194,0,120,0,0
AN,2020-11-02,2606,1581,0,1025,0,0
AR,2020-11-02,789,509,0,280,0,0
AS,2020-11-02,583,583,0,0,0,0
CB,2020-11-02,263,263,0,0,0,0
CE,2020-11-02,54,19,0,35,0,0
CL,2020-11-02,1504,1285,0,218,1,0
CM,2020-11-02,979,785,0,194,0,0
CN,2020-11-02,142,134,0,8,0,0
CT,2020-11-02,4914,4905,0,0,8,1
EX,2020-11-02,416,344,0,71,0,1
GA,2020-11-02,722,709,0,13,0,0
IB,2020-11-02,338,317,1,20,0,0
MC,2020-11-02,888,627,1,258,2,0
MD,2020-11-02,1221,633,0,588,0,0
ML,2020-11-02,43,18,0,25,0,0
NC,2020-11-02,419,290,0,129,0,0
PV,2020-11-02,1460,1258,0,202,0,0
RI,2020-11-02,188,185,0,3,0,0
VC,2020-11-02,1867,1631,0,236,0,0
AN,2020-11-03,3929,2049,0,1880,0,0
AR,2020-11-03,898,568,0,329,1,0
AS,2020-11-03,558,558,0,0,0,0
CB,2020-11-03,239,239,0,0,0,0
CE,2020-11-03,56,12,0,44,0,0
CL,2020-11-03,1851,1566,0,274,11,0
CM,2020-11-03,981,755,0,226,0,0
CN,2020-11-03,171,161,0,10,0,0
CT,2020-11-03,4597,4590,0,0,7,0
EX,2020-11-03,406,310,2,94,0,0
GA,2020-11-03,570,559,0,11,0,0
IB,2020-11-03,328,308,0,20,0,0
MC,2020-11-03,949,689,3,255,1,1
MD,2020-11-03,2158,1080,0,1078,0,0
ML,2020-11-03,52,31,0,21,0,0
NC,2020-11-03,332,220,0,112,0,0
PV,2020-11-03,1396,1170,0,226,0,0
RI,2020-11-03,204,197,0,7,0,0
VC,2020-11-03,1821,1633,0,188,0,0
AN,2020-11-04,4403,2758,0,1645,0,0
AR,2020-11-04,846,575,0,271,0,0
AS,2020-11-04,290,290,0,0,0,0
CB,2020-11-04,222,222,0,0,0,0
CE,2020-11-04,54,15,0,39,0,0
CL,2020-11-04,1705,1499,0,201,5,0
CM,2020-11-04,1015,844,0,171,0,0
CN,2020-11-04,128,121,0,7,0,0
CT,2020-11-04,4030,4021,0,0,9,0
EX,2020-11-04,476,363,0,113,0,0
GA,2020-11-04,577,558,0,19,0,0
IB,2020-11-04,280,265,5,10,0,0
MC,2020-11-04,898,658,1,237,2,0
MD,2020-11-04,2030,1165,0,865,0,0
ML,2020-11-04,39,21,0,18,0,0
NC,2020-11-04,344,227,0,117,0,0
PV,2020-11-04,1258,1068,0,190,0,0
RI,2020-11-04,201,198,0,3,0,0
VC,2020-11-04,1809,1640,0,169,0,0
AN,2020-11-05,4295,2837,0,1458,0,0
AR,2020-11-05,724,479,0,245,0,0
AS,2020-11-05,468,468,0,0,0,0
CB,2020-11-05,235,235,0,0,0,0
CE,2020-11-05,51,9,0,42,0,0
CL,2020-11-05,1581,1377,0,203,1,0
CM,2020-11-05,849,691,0,158,0,0
CN,2020-11-05,135,125,0,10,0,0
CT,2020-11-05,4006,3985,0,0,21,0
EX,2020-11-05,481,380,0,101,0,0
GA,2020-11-05,482,469,0,13,0,0
IB,2020-11-05,251,234,2,15,0,0
MC,2020-11-05,844,661,3,177,3,0
MD,2020-11-05,1758,1011,0,747,0,0
ML,2020-11-05,39,17,0,22,0,0
NC,2020-11-05,277,185,0,92,0,0
PV,2020-11-05,1233,986,0,247,0,0
RI,2020-11-05,180,177,0,3,0,0
VC,2020-11-05,1818,1640,0,178,0,0
AN,2020-11-06,4432,2872,0,1560,0,0
AR,2020-11-06,759,524,0,235,0,0
AS,2020-11-06,294,292,0,2,0,0
CB,2020-11-06,199,199,0,0,0,0
CE,2020-11-06,55,9,0,46,0,0
CL,2020-11-06,1580,1330,0,248,2,0
CM,2020-11-06,895,719,0,175,1,0
CN,2020-11-06,137,124,0,13,0,0
CT,2020-11-06,3770,3757,0,0,13,0
EX,2020-11-06,396,292,0,104,0,0
GA,2020-11-06,475,462,0,13,0,0
IB,2020-11-06,208,184,1,23,0,0
MC,2020-11-06,820,625,1,191,3,0
MD,2020-11-06,1930,1104,0,826,0,0
ML,2020-11-06,38,17,0,21,0,0
NC,2020-11-06,265,194,0,71,0,0
PV,2020-11-06,1192,924,0,268,0,0
RI,2020-11-06,191,189,0,2,0,0
VC,2020-11-06,1810,1610,0,200,0,0
AN,2020-11-07,3231,2236,0,995,0,0
AR,2020-11-07,646,486,0,160,0,0
AS,2020-11-07,525,523,0,2,0,0
CB,2020-11-07,240,240,0,0,0,0
CE,2020-11-07,41,13,0,26,2,0
CL,2020-11-07,1566,1343,0,221,2,0
CM,2020-11-07,612,484,0,128,0,0
CN,2020-11-07,125,102,0,23,0,0
CT,2020-11-07,2332,2325,0,0,6,1
EX,2020-11-07,287,220,0,67,0,0
GA,2020-11-07,481,463,0,18,0,0
IB,2020-11-07,226,210,0,16,0,0
MC,2020-11-07,762,572,1,188,0,1
MD,2020-11-07,1244,658,0,586,0,0
ML,2020-11-07,32,21,0,11,0,0
NC,2020-11-07,234,173,0,61,0,0
PV,2020-11-07,1241,1029,0,212,0,0
RI,2020-11-07,146,139,0,7,0,0
VC,2020-11-07,1469,1303,0,166,0,0
AN,2020-11-08,2215,1435,0,780,0,0
AR,2020-11-08,452,298,0,154,0,0
AS,2020-11-08,608,607,0,1,0,0
CB,2020-11-08,197,197,0,0,0,0
CE,2020-11-08,32,6,0,26,0,0
CL,2020-11-08,1285,1057,0,223,5,0
CM,2020-11-08,543,415,0,128,0,0
CN,2020-11-08,101,71,0,30,0,0
CT,2020-11-08,1707,1702,0,0,5,0
EX,2020-11-08,297,229,0,68,0,0
GA,2020-11-08,504,495,0,9,0,0
IB,2020-11-08,150,124,0,26,0,0
MC,2020-11-08,512,357,0,152,2,1
MD,2020-11-08,1113,561,0,552,0,0
ML,2020-11-08,23,16,0,7,0,0
NC,2020-11-08,209,138,0,71,0,0
PV,2020-11-08,1233,1001,0,232,0,0
RI,2020-11-08,125,122,1,2,0,0
VC,2020-11-08,1100,955,0,145,0,0
AN,2020-11-09,3522,2049,0,1473,0,0
AR,2020-11-09,640,441,0,199,0,0
AS,2020-11-09,674,672,0,2,0,0
CB,2020-11-09,230,230,0,0,0,0
CE,2020-11-09,31,6,0,25,0,0
CL,2020-11-09,1614,1351,0,250,13,0
CM,2020-11-09,723,556,0,165,2,0
CN,2020-11-09,125,73,0,51,0,1
CT,2020-11-09,3093,3085,0,0,7,1
EX,2020-11-09,339,255,0,84,0,0
GA,2020-11-09,652,630,0,22,0,0
IB,2020-11-09,246,210,1,35,0,0
MC,2020-11-09,697,496,0,201,0,0
MD,2020-11-09,1443,704,0,739,0,0
ML,2020-11-09,41,20,0,21,0,0
NC,2020-11-09,229,144,0,85,0,0
PV,2020-11-09,1359,1039,0,320,0,0
RI,2020-11-09,148,141,0,7,0,0
VC,2020-11-09,1448,1222,0,226,0,0
AN,2020-11-10,3926,2603,0,1323,0,0
AR,2020-11-10,577,394,0,182,1,0
AS,2020-11-10,801,791,0,10,0,0
CB,2020-11-10,223,223,0,0,0,0
CE,2020-11-10,39,7,0,30,2,0
CL,2020-11-10,1532,1311,0,219,2,0
CM,2020-11-10,784,609,0,174,1,0
CN,2020-11-10,125,87,0,38,0,0
CT,2020-11-10,3331,3322,0,0,9,0
EX,2020-11-10,347,260,0,87,0,0
GA,2020-11-10,597,577,0,20,0,0
IB,2020-11-10,213,182,0,31,0,0
MC,2020-11-10,662,499,2,160,0,1
MD,2020-11-10,1698,858,0,840,0,0
ML,2020-11-10,36,20,0,16,0,0
NC,2020-11-10,209,143,0,66,0,0
PV,2020-11-10,1103,802,0,301,0,0
RI,2020-11-10,174,169,0,5,0,0
VC,2020-11-10,1419,1224,0,195,0,0
AN,2020-11-11,3872,2588,0,1284,0,0
AR,2020-11-11,575,412,0,163,0,0
AS,2020-11-11,443,431,0,12,0,0
CB,2020-11-11,227,227,0,0,0,0
CE,2020-11-11,24,5,0,19,0,0
CL,2020-11-11,1307,1108,0,195,4,0
CM,2020-11-11,752,598,0,154,0,0
CN,2020-11-11,128,84,0,43,0,1
CT,2020-11-11,2635,2620,0,0,15,0
EX,2020-11-11,366,296,0,70,0,0
GA,2020-11-11,518,504,0,14,0,0
IB,2020-11-11,182,160,0,22,0,0
MC,2020-11-11,665,529,1,135,0,0
MD,2020-11-11,1578,867,0,711,0,0
ML,2020-11-11,29,18,0,11,0,0
NC,2020-11-11,236,142,0,94,0,0
PV,2020-11-11,1103,798,0,305,0,0
RI,2020-11-11,136,136,0,0,0,0
VC,2020-11-11,1584,1406,0,178,0,0
AN,2020-11-12,3738,2617,0,1121,0,0
AR,2020-11-12,487,371,0,116,0,0
AS,2020-11-12,247,240,0,7,0,0
CB,2020-11-12,179,179,0,0,0,0
CE,2020-11-12,30,8,0,22,0,0
CL,2020-11-12,1328,1141,0,185,2,0
CM,2020-11-12,643,504,0,139,0,0
CN,2020-11-12,108,76,0,32,0,0
CT,2020-11-12,2375,2370,0,0,4,1
EX,2020-11-12,303,220,0,83,0,0
GA,2020-11-12,494,479,0,15,0,0
IB,2020-11-12,192,172,1,19,0,0
MC,2020-11-12,555,429,0,126,0,0
MD,2020-11-12,1334,738,0,596,0,0
ML,2020-11-12,21,11,0,10,0,0
NC,2020-11-12,201,125,0,76,0,0
PV,2020-11-12,902,611,0,291,0,0
RI,2020-11-12,115,111,0,4,0,0
VC,2020-11-12,1420,1241,0,179,0,0
AN,2020-11-13,3789,2624,0,1165,0,0
AR,2020-11-13,479,347,0,132,0,0
AS,2020-11-13,296,275,0,21,0,0
CB,2020-11-13,217,216,0,1,0,0
CE,2020-11-13,19,4,0,15,0,0
CL,2020-11-13,1220,988,0,231,1,0
CM,2020-11-13,665,534,0,131,0,0
CN,2020-11-13,124,83,0,41,0,0
CT,2020-11-13,2400,2381,0,0,17,2
EX,2020-11-13,235,167,1,67,0,0
GA,2020-11-13,467,452,0,15,0,0
IB,2020-11-13,196,175,1,20,0,0
MC,2020-11-13,501,367,0,131,0,3
MD,2020-11-13,1440,830,0,610,0,0
ML,2020-11-13,27,15,0,12,0,0
NC,2020-11-13,175,121,0,54,0,0
PV,2020-11-13,892,552,0,340,0,0
RI,2020-11-13,134,129,0,5,0,0
VC,2020-11-13,1419,1233,0,186,0,0
AN,2020-11-14,2430,1859,0,571,0,0
AR,2020-11-14,352,226,0,126,0,0
AS,2020-11-14,378,365,0,13,0,0
CB,2020-11-14,257,256,0,1,0,0
CE,2020-11-14,21,6,0,15,0,0
CL,2020-11-14,1250,985,0,261,4,0
CM,2020-11-14,544,459,0,85,0,0
CN,2020-11-14,116,79,0,37,0,0
CT,2020-11-14,1531,1530,0,0,1,0
EX,2020-11-14,260,168,0,92,0,0
GA,2020-11-14,651,636,0,15,0,0
IB,2020-11-14,187,158,2,27,0,0
MC,2020-11-14,450,331,1,118,0,0
MD,2020-11-14,1070,543,0,527,0,0
ML,2020-11-14,32,17,0,15,0,0
NC,2020-11-14,144,101,0,43,0,0
PV,2020-11-14,852,678,0,174,0,0
RI,2020-11-14,95,89,0,6,0,0
VC,2020-11-14,1210,1060,0,150,0,0
AN,2020-11-15,1710,1164,0,546,0,0
AR,2020-11-15,312,213,0,99,0,0
AS,2020-11-15,452,428,0,24,0,0
CB,2020-11-15,166,165,0,1,0,0
CE,2020-11-15,25,5,0,19,1,0
CL,2020-11-15,1005,824,0,180,1,0
CM,2020-11-15,342,239,0,103,0,0
CN,2020-11-15,103,65,0,38,0,0
CT,2020-11-15,1126,1126,0,0,0,0
EX,2020-11-15,124,74,0,49,0,1
GA,2020-11-15,530,513,0,17,0,0
IB,2020-11-15,144,113,0,31,0,0
MC,2020-11-15,310,226,0,84,0,0
MD,2020-11-15,966,513,0,453,0,0
ML,2020-11-15,21,10,0,11,0,0
NC,2020-11-15,134,88,0,46,0,0
PV,2020-11-15,893,672,0,221,0,0
RI,2020-11-15,101,98,0,3,0,0
VC,2020-11-15,841,732,0,109,0,0
AN,2020-11-16,2721,1622,0,1099,0,0
AR,2020-11-16,424,291,0,133,0,0
AS,2020-11-16,328,292,0,36,0,0
CB,2020-11-16,181,180,0,1,0,0
CE,2020-11-16,39,9,0,30,0,0
CL,2020-11-16,1150,871,0,279,0,0
CM,2020-11-16,628,493,0,135,0,0
CN,2020-11-16,104,59,0,45,0,0
CT,2020-11-16,2309,2297,0,1,11,0
EX,2020-11-16,204,124,0,79,0,1
GA,2020-11-16,638,622,0,16,0,0
IB,2020-11-16,246,201,1,44,0,0
MC,2020-11-16,387,244,0,143,0,0
MD,2020-11-16,1477,750,0,727,0,0
ML,2020-11-16,33,16,0,17,0,0
NC,2020-11-16,150,98,0,52,0,0
PV,2020-11-16,952,627,0,325,0,0
RI,2020-11-16,100,95,0,5,0,0
VC,2020-11-16,1328,1095,0,233,0,0
AN,2020-11-17,3244,2266,0,978,0,0
AR,2020-11-17,362,268,0,94,0,0
AS,2020-11-17,349,333,0,16,0,0
CB,2020-11-17,148,148,0,0,0,0
CE,2020-11-17,32,7,0,25,0,0
CL,2020-11-17,1119,938,0,180,1,0
CM,2020-11-17,575,476,0,98,1,0
CN,2020-11-17,131,83,0,48,0,0
CT,2020-11-17,2186,2172,0,0,14,0
EX,2020-11-17,240,170,0,70,0,0
GA,2020-11-17,500,489,0,11,0,0
IB,2020-11-17,188,176,3,9,0,0
MC,2020-11-17,431,292,0,138,1,0
MD,2020-11-17,1341,725,0,616,0,0
ML,2020-11-17,37,13,0,24,0,0
NC,2020-11-17,143,100,0,43,0,0
PV,2020-11-17,889,563,0,326,0,0
RI,2020-11-17,112,101,0,11,0,0
VC,2020-11-17,1435,1234,0,201,0,0
AN,2020-11-18,2700,1866,0,834,0,0
AR,2020-11-18,429,338,0,91,0,0
AS,2020-11-18,335,308,0,27,0,0
CB,2020-11-18,153,153,0,0,0,0
CE,2020-11-18,26,5,0,21,0,0
CL,2020-11-18,991,799,0,192,0,0
CM,2020-11-18,517,430,0,87,0,0
CN,2020-11-18,114,62,0,52,0,0
CT,2020-11-18,1865,1858,0,0,7,0
EX,2020-11-18,209,126,0,83,0,0
GA,2020-11-18,496,484,0,12,0,0
IB,2020-11-18,253,222,0,31,0,0
MC,2020-11-18,351,259,0,92,0,0
MD,2020-11-18,1227,661,0,566,0,0
ML,2020-11-18,32,13,0,19,0,0
NC,2020-11-18,153,102,0,51,0,0
PV,2020-11-18,713,458,0,255,0,0
RI,2020-11-18,105,104,0,1,0,0
VC,2020-11-18,1337,1171,0,166,0,0
AN,2020-11-19,2337,1676,0,661,0,0
AR,2020-11-19,321,236,0,85,0,0
AS,2020-11-19,251,237,0,14,0,0
CB,2020-11-19,103,102,0,1,0,0
CE,2020-11-19,20,3,0,17,0,0
CL,2020-11-19,677,534,0,140,3,0
CM,2020-11-19,494,403,0,90,1,0
CN,2020-11-19,93,57,0,36,0,0
CT,2020-11-19,1523,1516,0,0,7,0
EX,2020-11-19,189,138,0,51,0,0
GA,2020-11-19,423,409,0,14,0,0
IB,2020-11-19,271,237,2,32,0,0
MC,2020-11-19,273,183,0,90,0,0
MD,2020-11-19,1038,559,0,479,0,0
ML,2020-11-19,28,11,0,17,0,0
NC,2020-11-19,135,94,0,41,0,0
PV,2020-11-19,563,350,0,213,0,0
RI,2020-11-19,96,92,0,4,0,0
VC,2020-11-19,1216,1048,0,168,0,0
AN,2020-11-20,2331,1639,0,692,0,0
AR,2020-11-20,324,231,0,93,0,0
AS,2020-11-20,230,204,0,26,0,0
CB,2020-11-20,142,141,0,1,0,0
CE,2020-11-20,16,4,0,12,0,0
CL,2020-11-20,763,513,0,249,1,0
CM,2020-11-20,465,396,0,69,0,0
CN,2020-11-20,108,65,0,43,0,0
CT,2020-11-20,1690,1682,0,0,8,0
EX,2020-11-20,171,115,1,55,0,0
GA,2020-11-20,456,437,0,18,1,0
IB,2020-11-20,274,249,2,23,0,0
MC,2020-11-20,243,185,0,58,0,0
MD,2020-11-20,1192,690,0,502,0,0
ML,2020-11-20,27,8,0,19,0,0
NC,2020-11-20,130,102,0,28,0,0
PV,2020-11-20,585,323,0,262,0,0
RI,2020-11-20,96,94,0,2,0,0
VC,2020-11-20,1301,1134,0,167,0,0
AN,2020-11-21,1623,1282,0,341,0,0
AR,2020-11-21,234,155,0,79,0,0
AS,2020-11-21,384,370,0,14,0,0
CB,2020-11-21,123,122,0,1,0,0
CE,2020-11-21,19,7,0,12,0,0
CL,2020-11-21,597,438,0,158,1,0
CM,2020-11-21,334,257,0,77,0,0
CN,2020-11-21,109,65,0,44,0,0
CT,2020-11-21,969,969,0,0,0,0
EX,2020-11-21,162,115,0,47,0,0
GA,2020-11-21,382,369,0,13,0,0
IB,2020-11-21,208,187,0,21,0,0
MC,2020-11-21,272,207,0,65,0,0
MD,2020-11-21,894,479,0,415,0,0
ML,2020-11-21,14,4,0,10,0,0
NC,2020-11-21,101,67,0,34,0,0
PV,2020-11-21,602,410,0,192,0,0
RI,2020-11-21,80,76,0,4,0,0
VC,2020-11-21,973,831,0,142,0,0
AN,2020-11-22,1061,712,0,349,0,0
AR,2020-11-22,167,106,0,61,0,0
AS,2020-11-22,255,233,0,22,0,0
CB,2020-11-22,90,88,0,2,0,0
CE,2020-11-22,13,1,0,12,0,0
CL,2020-11-22,555,327,0,227,1,0
CM,2020-11-22,272,187,0,85,0,0
CN,2020-11-22,113,75,0,37,0,1
CT,2020-11-22,789,789,0,0,0,0
EX,2020-11-22,122,75,0,46,1,0
GA,2020-11-22,382,372,0,10,0,0
IB,2020-11-22,266,234,1,31,0,0
MC,2020-11-22,145,103,0,42,0,0
MD,2020-11-22,814,433,0,381,0,0
ML,2020-11-22,14,4,0,10,0,0
NC,2020-11-22,128,99,0,29,0,0
PV,2020-11-22,438,309,0,129,0,0
RI,2020-11-22,75,69,0,6,0,0
VC,2020-11-22,720,599,0,121,0,0
AN,2020-11-23,1449,940,0,509,0,0
AR,2020-11-23,279,193,0,86,0,0
AS,2020-11-23,303,282,0,21,0,0
CB,2020-11-23,105,103,0,2,0,0
CE,2020-11-23,10,1,1,8,0,0
CL,2020-11-23,673,430,0,241,2,0
CM,2020-11-23,446,340,0,106,0,0
CN,2020-11-23,128,84,0,41,0,3
CT,2020-11-23,1496,1486,0,0,8,2
EX,2020-11-23,216,157,0,58,1,0
GA,2020-11-23,438,420,0,18,0,0
IB,2020-11-23,326,277,1,48,0,0
MC,2020-11-23,233,147,0,86,0,0
MD,2020-11-23,1146,585,0,561,0,0
ML,2020-11-23,21,12,0,9,0,0
NC,2020-11-23,135,97,0,38,0,0
PV,2020-11-23,616,392,0,224,0,0
RI,2020-11-23,95,87,0,8,0,0
VC,2020-11-23,1045,848,0,197,0,0
AN,2020-11-24,1771,1215,0,556,0,0
AR,2020-11-24,264,195,0,69,0,0
AS,2020-11-24,261,239,0,22,0,0
CB,2020-11-24,88,87,0,1,0,0
CE,2020-11-24,9,2,0,7,0,0
CL,2020-11-24,524,337,0,185,2,0
CM,2020-11-24,459,379,0,80,0,0
CN,2020-11-24,130,89,0,39,0,2
CT,2020-11-24,1392,1379,0,0,13,0
EX,2020-11-24,194,142,1,50,0,1
GA,2020-11-24,366,349,0,17,0,0
IB,2020-11-24,264,238,1,25,0,0
MC,2020-11-24,250,173,1,76,0,0
MD,2020-11-24,1299,754,0,545,0,0
ML,2020-11-24,24,11,0,13,0,0
NC,2020-11-24,114,82,0,32,0,0
PV,2020-11-24,565,317,0,248,0,0
RI,2020-11-24,78,73,0,5,0,0
VC,2020-11-24,1130,968,0,162,0,0
AN,2020-11-25,1500,1097,0,403,0,0
AR,2020-11-25,260,178,0,81,1,0
AS,2020-11-25,151,136,0,15,0,0
CB,2020-11-25,104,102,0,2,0,0
CE,2020-11-25,10,2,0,8,0,0
CL,2020-11-25,469,305,0,163,1,0
CM,2020-11-25,438,372,0,66,0,0
CN,2020-11-25,144,102,0,42,0,0
CT,2020-11-25,1385,1379,0,0,5,1
EX,2020-11-25,160,120,1,39,0,0
GA,2020-11-25,341,316,0,25,0,0
IB,2020-11-25,279,241,1,37,0,0
MC,2020-11-25,229,176,0,53,0,0
MD,2020-11-25,1162,671,0,491,0,0
ML,2020-11-25,14,9,0,5,0,0
NC,2020-11-25,118,92,0,26,0,0
PV,2020-11-25,597,333,0,264,0,0
RI,2020-11-25,92,91,0,1,0,0
VC,2020-11-25,1078,915,0,163,0,0
AN,2020-11-26,1374,1003,0,371,0,0
AR,2020-11-26,296,220,0,76,0,0
AS,2020-11-26,200,186,0,14,0,0
CB,2020-11-26,100,97,0,3,0,0
CE,2020-11-26,16,4,0,12,0,0
CL,2020-11-26,449,267,0,182,0,0
CM,2020-11-26,359,305,0,54,0,0
CN,2020-11-26,130,83,0,45,0,2
CT,2020-11-26,1312,1299,0,0,12,1
EX,2020-11-26,162,119,1,42,0,0
GA,2020-11-26,316,289,0,27,0,0
IB,2020-11-26,248,220,0,28,0,0
MC,2020-11-26,239,175,0,63,1,0
MD,2020-11-26,960,535,0,425,0,0
ML,2020-11-26,11,2,0,9,0,0
NC,2020-11-26,133,94,0,39,0,0
PV,2020-11-26,460,265,0,195,0,0
RI,2020-11-26,61,58,0,3,0,0
VC,2020-11-26,979,832,0,147,0,0
AN,2020-11-27,1556,982,0,574,0,0
AR,2020-11-27,323,205,0,118,0,0
AS,2020-11-27,148,136,0,12,0,0
CB,2020-11-27,119,117,0,2,0,0
CE,2020-11-27,10,2,0,8,0,0
CL,2020-11-27,624,396,0,226,2,0
CM,2020-11-27,395,326,0,68,1,0
CN,2020-11-27,130,96,0,33,0,1
CT,2020-11-27,1600,1594,0,0,5,1
EX,2020-11-27,131,90,1,40,0,0
GA,2020-11-27,313,294,0,19,0,0
IB,2020-11-27,197,168,1,28,0,0
MC,2020-11-27,206,160,0,46,0,0
MD,2020-11-27,1234,760,0,474,0,0
ML,2020-11-27,15,7,0,8,0,0
NC,2020-11-27,101,67,0,34,0,0
PV,2020-11-27,423,204,0,219,0,0
RI,2020-11-27,91,86,0,4,1,0
VC,2020-11-27,989,828,0,161,0,0
AN,2020-11-28,959,704,0,255,0,0
AR,2020-11-28,277,210,0,67,0,0
AS,2020-11-28,235,220,0,15,0,0
CB,2020-11-28,197,193,0,4,0,0
