ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CN,2020-12-30,232,153,0,79,0,0
CT,2020-12-30,3736,3701,0,23,12,0
EX,2020-12-30,934,478,2,453,0,1
GA,2020-12-30,579,511,0,68,0,0
IB,2020-12-30,559,412,0,147,0,0
MC,2020-12-30,558,272,1,285,0,0
MD,2020-12-30,4821,2749,0,2072,0,0
ML,2020-12-30,28,16,0,12,0,0
NC,2020-12-30,145,110,0,35,0,0
PV,2020-12-30,467,262,0,205,0,0
RI,2020-12-30,181,175,0,6,0,0
VC,2020-12-30,4199,3039,0,1160,0,0
AN,2020-12-31,1770,1024,0,746,0,0
AR,2020-12-31,362,346,0,16,0,0
AS,2020-12-31,111,97,0,14,0,0
CB,2020-12-31,42,39,0,3,0,0
CE,2020-12-31,12,2,0,10,0,0
CL,2020-12-31,466,239,0,227,0,0
CM,2020-12-31,1041,810,0,231,0,0
CN,2020-12-31,313,240,0,73,0,0
CT,2020-12-31,3672,3653,0,10,8,1
EX,2020-12-31,583,266,1,314,0,2
GA,2020-12-31,550,485,0,65,0,0
IB,2020-12-31,568,455,0,113,0,0
MC,2020-12-31,563,353,0,210,0,0
MD,2020-12-31,1337,806,0,531,0,0
ML,2020-12-31,23,7,0,16,0,0
NC,2020-12-31,147,94,0,53,0,0
PV,2020-12-31,445,245,0,200,0,0
RI,2020-12-31,151,146,0,5,0,0
VC,2020-12-31,3394,2539,0,855,0,0
AN,2021-01-01,815,415,0,400,0,0
AR,2021-01-01,155,148,0,7,0,0
AS,2021-01-01,79,76,0,3,0,0
CB,2021-01-01,154,154,0,0,0,0
CE,2021-01-01,9,0,0,9,0,0
CL,2021-01-01,301,150,0,151,0,0
CM,2021-01-01,524,369,0,155,0,0
CN,2021-01-01,144,127,0,17,0,0
CT,2021-01-01,943,934,0,8,1,0
EX,2021-01-01,384,153,0,231,0,0
GA,2021-01-01,395,364,0,31,0,0
IB,2021-01-01,278,225,0,53,0,0
MC,2021-01-01,162,125,0,37,0,0
MD,2021-01-01,711,340,0,371,0,0
ML,2021-01-01,12,4,0,8,0,0
NC,2021-01-01,108,95,0,13,0,0
PV,2021-01-01,284,170,0,114,0,0
RI,2021-01-01,72,68,0,4,0,0
VC,2021-01-01,2033,1519,0,514,0,0
AN,2021-01-02,1106,580,0,526,0,0
AR,2021-01-02,226,207,0,19,0,0
AS,2021-01-02,62,53,0,9,0,0
CB,2021-01-02,111,105,0,6,0,0
CE,2021-01-02,29,7,0,22,0,0
CL,2021-01-02,458,216,0,242,0,0
CM,2021-01-02,519,356,0,160,3,0
CN,2021-01-02,185,126,0,58,0,1
CT,2021-01-02,1533,1522,0,9,0,2
EX,2021-01-02,625,275,0,350,0,0
GA,2021-01-02,340,294,0,46,0,0
IB,2021-01-02,446,363,0,83,0,0
MC,2021-01-02,518,276,0,241,0,1
MD,2021-01-02,1242,654,0,588,0,0
ML,2021-01-02,13,3,0,10,0,0
NC,2021-01-02,69,47,0,22,0,0
PV,2021-01-02,287,169,0,118,0,0
RI,2021-01-02,36,35,0,1,0,0
VC,2021-01-02,2506,1758,0,748,0,0
AN,2021-01-03,1107,584,0,523,0,0
AR,2021-01-03,227,210,0,17,0,0
AS,2021-01-03,130,125,0,5,0,0
CB,2021-01-03,107,100,0,7,0,0
CE,2021-01-03,14,1,0,13,0,0
CL,2021-01-03,397,179,0,218,0,0
CM,2021-01-03,638,458,0,180,0,0
CN,2021-01-03,167,141,0,26,0,0
CT,2021-01-03,1275,1265,0,9,0,1
EX,2021-01-03,550,248,0,301,0,1
GA,2021-01-03,422,382,0,40,0,0
IB,2021-01-03,375,291,0,84,0,0
MC,2021-01-03,311,238,0,73,0,0
MD,2021-01-03,1134,562,0,572,0,0
ML,2021-01-03,22,7,0,15,0,0
NC,2021-01-03,95,65,0,30,0,0
PV,2021-01-03,354,213,0,141,0,0
RI,2021-01-03,84,82,0,2,0,0
VC,2021-01-03,2367,1684,0,683,0,0
AN,2021-01-04,2457,1104,0,1353,0,0
AR,2021-01-04,318,305,0,13,0,0
AS,2021-01-04,137,127,0,10,0,0
CB,2021-01-04,143,118,0,25,0,0
CE,2021-01-04,29,2,0,27,0,0
CL,2021-01-04,863,368,0,495,0,0
CM,2021-01-04,1256,702,0,553,1,0
CN,2021-01-04,227,143,0,84,0,0
CT,2021-01-04,4415,4377,0,29,8,1
EX,2021-01-04,806,364,0,440,1,1
GA,2021-01-04,453,397,0,56,0,0
IB,2021-01-04,613,455,0,158,0,0
MC,2021-01-04,925,380,2,541,1,1
MD,2021-01-04,4653,1663,0,2990,0,0
ML,2021-01-04,46,10,0,36,0,0
NC,2021-01-04,146,86,0,60,0,0
PV,2021-01-04,421,162,0,259,0,0
RI,2021-01-04,82,77,0,5,0,0
VC,2021-01-04,3951,2601,0,1350,0,0
AN,2021-01-05,3404,1879,0,1525,0,0
AR,2021-01-05,594,574,0,20,0,0
AS,2021-01-05,168,146,0,22,0,0
CB,2021-01-05,132,123,0,9,0,0
CE,2021-01-05,31,10,0,21,0,0
CL,2021-01-05,1194,587,0,607,0,0
CM,2021-01-05,1896,1289,0,607,0,0
CN,2021-01-05,249,153,0,96,0,0
CT,2021-01-05,4848,4810,0,23,14,1
EX,2021-01-05,1145,486,1,658,0,0
GA,2021-01-05,719,623,0,96,0,0
IB,2021-01-05,666,513,0,153,0,0
MC,2021-01-05,1276,566,2,707,1,0
MD,2021-01-05,7320,4192,0,3128,0,0
ML,2021-01-05,56,18,0,38,0,0
NC,2021-01-05,167,108,0,59,0,0
PV,2021-01-05,533,278,0,255,0,0
RI,2021-01-05,174,163,0,11,0,0
VC,2021-01-05,5974,4292,0,1682,0,0
AN,2021-01-06,1912,1219,0,693,0,0
AR,2021-01-06,394,371,0,23,0,0
AS,2021-01-06,178,175,0,3,0,0
CB,2021-01-06,145,140,0,5,0,0
CE,2021-01-06,9,3,0,6,0,0
CL,2021-01-06,698,402,0,296,0,0
CM,2021-01-06,1101,806,0,295,0,0
CN,2021-01-06,248,206,0,42,0,0
CT,2021-01-06,1230,1213,0,12,2,3
EX,2021-01-06,680,344,1,335,0,0
GA,2021-01-06,762,700,0,62,0,0
IB,2021-01-06,338,248,0,90,0,0
MC,2021-01-06,621,491,0,130,0,0
MD,2021-01-06,1482,962,0,520,0,0
ML,2021-01-06,12,11,0,1,0,0
NC,2021-01-06,142,111,0,31,0,0
PV,2021-01-06,469,279,0,190,0,0
RI,2021-01-06,106,102,0,4,0,0
VC,2021-01-06,3960,3089,0,871,0,0
AN,2021-01-07,3250,1406,0,1844,0,0
AR,2021-01-07,465,425,0,40,0,0
AS,2021-01-07,149,140,0,9,0,0
CB,2021-01-07,141,136,0,5,0,0
CE,2021-01-07,23,1,0,22,0,0
CL,2021-01-07,1151,467,0,684,0,0
CM,2021-01-07,1854,1207,0,646,1,0
CN,2021-01-07,243,149,0,93,0,1
CT,2021-01-07,4426,4392,0,23,9,2
EX,2021-01-07,1260,487,1,771,0,1
GA,2021-01-07,749,660,0,89,0,0
IB,2021-01-07,746,591,0,155,0,0
MC,2021-01-07,1474,558,2,910,3,1
MD,2021-01-07,4601,1755,0,2846,0,0
ML,2021-01-07,27,5,0,22,0,0
NC,2021-01-07,190,124,0,66,0,0
PV,2021-01-07,475,238,0,237,0,0
RI,2021-01-07,183,169,0,14,0,0
VC,2021-01-07,5213,3505,0,1708,0,0
AN,2021-01-08,4473,2333,0,2140,0,0
AR,2021-01-08,689,664,0,25,0,0
AS,2021-01-08,198,175,0,23,0,0
CB,2021-01-08,112,103,0,9,0,0
CE,2021-01-08,35,1,0,34,0,0
CL,2021-01-08,1555,742,0,813,0,0
CM,2021-01-08,1887,1265,0,621,1,0
CN,2021-01-08,308,231,0,77,0,0
CT,2021-01-08,4893,4861,0,23,8,1
EX,2021-01-08,1259,557,0,702,0,0
GA,2021-01-08,903,795,0,108,0,0
IB,2021-01-08,608,438,0,170,0,0
MC,2021-01-08,1643,688,5,949,0,1
MD,2021-01-08,6291,3708,0,2583,0,0
ML,2021-01-08,37,6,0,31,0,0
NC,2021-01-08,170,94,0,76,0,0
PV,2021-01-08,621,354,0,267,0,0
RI,2021-01-08,246,233,0,13,0,0
VC,2021-01-08,6792,4939,0,1853,0,0
AN,2021-01-09,3309,2138,0,1171,0,0
AR,2021-01-09,432,426,0,6,0,0
AS,2021-01-09,156,149,0,7,0,0
CB,2021-01-09,150,149,0,1,0,0
CE,2021-01-09,27,1,0,26,0,0
CL,2021-01-09,980,591,0,389,0,0
CM,2021-01-09,1315,1053,0,261,1,0
CN,2021-01-09,283,240,0,43,0,0
CT,2021-01-09,2000,1985,0,13,1,1
EX,2021-01-09,1008,512,0,495,0,1
GA,2021-01-09,699,638,0,61,0,0
IB,2021-01-09,560,447,0,113,0,0
MC,2021-01-09,1358,731,0,626,0,1
MD,2021-01-09,480,413,0,67,0,0
ML,2021-01-09,19,10,0,9,0,0
NC,2021-01-09,159,121,0,37,0,1
PV,2021-01-09,486,264,0,222,0,0
RI,2021-01-09,176,172,1,3,0,0
VC,2021-01-09,5622,4385,0,1237,0,0
AN,2021-01-10,2119,1074,0,1045,0,0
AR,2021-01-10,296,291,0,5,0,0
AS,2021-01-10,190,175,0,15,0,0
CB,2021-01-10,119,105,0,14,0,0
CE,2021-01-10,18,3,0,15,0,0
CL,2021-01-10,825,332,0,493,0,0
CM,2021-01-10,742,472,0,270,0,0
CN,2021-01-10,232,184,0,48,0,0
CT,2021-01-10,1565,1557,0,7,1,0
EX,2021-01-10,799,247,0,552,0,0
GA,2021-01-10,798,712,0,86,0,0
IB,2021-01-10,463,329,0,134,0,0
MC,2021-01-10,779,538,0,241,0,0
MD,2021-01-10,504,257,0,247,0,0
ML,2021-01-10,23,3,0,20,0,0
NC,2021-01-10,143,109,0,34,0,0
PV,2021-01-10,564,298,0,266,0,0
RI,2021-01-10,126,120,0,6,0,0
VC,2021-01-10,3513,2449,0,1064,0,0
AN,2021-01-11,5066,1926,0,3140,0,0
AR,2021-01-11,454,420,0,34,0,0
AS,2021-01-11,260,217,0,43,0,0
CB,2021-01-11,207,207,0,0,0,0
CE,2021-01-11,25,5,0,20,0,0
CL,2021-01-11,1914,771,0,1143,0,0
CM,2021-01-11,1940,1100,0,837,3,0
CN,2021-01-11,247,157,0,90,0,0
CT,2021-01-11,5478,5453,0,18,5,2
EX,2021-01-11,1286,479,0,807,0,0
GA,2021-01-11,822,696,0,126,0,0
IB,2021-01-11,757,520,0,237,0,0
MC,2021-01-11,2036,643,5,1383,3,2
MD,2021-01-11,4414,1416,0,2998,0,0
ML,2021-01-11,61,10,0,51,0,0
NC,2021-01-11,175,74,0,101,0,0
PV,2021-01-11,763,426,0,337,0,0
RI,2021-01-11,161,145,0,16,0,0
VC,2021-01-11,6208,3829,0,2379,0,0
AN,2021-01-12,6318,3436,0,2882,0,0
AR,2021-01-12,699,681,0,18,0,0
AS,2021-01-12,320,300,0,20,0,0
CB,2021-01-12,127,119,0,8,0,0
CE,2021-01-12,34,5,0,29,0,0
CL,2021-01-12,2235,1060,0,1175,0,0
CM,2021-01-12,2373,1635,0,734,4,0
CN,2021-01-12,363,254,0,109,0,0
CT,2021-01-12,5281,5240,0,25,16,0
EX,2021-01-12,1324,616,1,707,0,0
GA,2021-01-12,1214,1079,0,135,0,0
IB,2021-01-12,696,485,0,211,0,0
MC,2021-01-12,2274,1000,4,1269,0,1
MD,2021-01-12,4602,1371,0,3231,0,0
ML,2021-01-12,60,20,0,40,0,0
NC,2021-01-12,197,140,0,57,0,0
PV,2021-01-12,694,380,0,314,0,0
RI,2021-01-12,287,269,0,18,0,0
VC,2021-01-12,8198,5949,0,2249,0,0
AN,2021-01-13,6505,3579,0,2926,0,0
AR,2021-01-13,933,920,0,12,1,0
AS,2021-01-13,277,262,0,15,0,0
CB,2021-01-13,181,169,0,12,0,0
CE,2021-01-13,38,5,0,33,0,0
CL,2021-01-13,2328,1155,0,1173,0,0
CM,2021-01-13,3015,2238,0,775,2,0
CN,2021-01-13,349,246,0,102,0,1
CT,2021-01-13,4656,4624,0,20,10,2
EX,2021-01-13,1387,627,0,759,0,1
GA,2021-01-13,1249,1084,0,165,0,0
IB,2021-01-13,723,522,0,201,0,0
MC,2021-01-13,2103,887,2,1211,0,3
MD,2021-01-13,5491,1628,0,3863,0,0
ML,2021-01-13,60,20,0,40,0,0
NC,2021-01-13,229,151,0,78,0,0
PV,2021-01-13,710,373,0,337,0,0
RI,2021-01-13,381,363,0,18,0,0
VC,2021-01-13,8171,5944,0,2227,0,0
AN,2021-01-14,6723,3570,0,3153,0,0
AR,2021-01-14,822,812,0,9,1,0
AS,2021-01-14,329,296,0,33,0,0
CB,2021-01-14,136,124,0,12,0,0
CE,2021-01-14,22,5,0,17,0,0
CL,2021-01-14,2526,1218,0,1308,0,0
CM,2021-01-14,2847,2132,0,715,0,0
CN,2021-01-14,374,272,0,102,0,0
CT,2021-01-14,4063,4043,0,12,8,0
EX,2021-01-14,1272,607,2,662,0,1
GA,2021-01-14,1262,1108,0,154,0,0
IB,2021-01-14,661,450,0,211,0,0
MC,2021-01-14,2073,932,5,1126,4,6
MD,2021-01-14,5764,2078,0,3686,0,0
ML,2021-01-14,52,14,0,38,0,0
NC,2021-01-14,247,144,0,103,0,0
PV,2021-01-14,717,371,0,346,0,0
RI,2021-01-14,210,199,0,11,0,0
VC,2021-01-14,8127,5865,0,2262,0,0
AN,2021-01-15,7694,4199,0,3495,0,0
AR,2021-01-15,915,899,0,16,0,0
AS,2021-01-15,360,330,0,30,0,0
CB,2021-01-15,184,175,0,9,0,0
CE,2021-01-15,18,0,1,17,0,0
CL,2021-01-15,2957,1409,0,1548,0,0
CM,2021-01-15,3136,2318,0,815,3,0
CN,2021-01-15,271,206,0,65,0,0
CT,2021-01-15,4131,4110,0,19,2,0
EX,2021-01-15,1466,709,2,753,0,2
GA,2021-01-15,1426,1215,0,211,0,0
IB,2021-01-15,661,443,0,218,0,0
MC,2021-01-15,1988,949,4,1031,1,3
MD,2021-01-15,6570,2959,0,3611,0,0
ML,2021-01-15,63,26,0,37,0,0
NC,2021-01-15,220,106,0,114,0,0
PV,2021-01-15,758,367,0,391,0,0
RI,2021-01-15,364,336,0,28,0,0
VC,2021-01-15,9624,7213,0,2411,0,0
AN,2021-01-16,4306,2840,0,1466,0,0
AR,2021-01-16,718,705,0,13,0,0
AS,2021-01-16,259,244,0,15,0,0
CB,2021-01-16,149,143,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,1904,1117,0,787,0,0
CM,2021-01-16,2069,1654,0,415,0,0
CN,2021-01-16,257,201,0,56,0,0
CT,2021-01-16,1941,1924,0,6,9,2
EX,2021-01-16,859,479,0,378,0,2
GA,2021-01-16,1308,1167,0,141,0,0
IB,2021-01-16,575,455,0,120,0,0
MC,2021-01-16,1493,924,2,564,1,2
MD,2021-01-16,1637,1018,0,619,0,0
ML,2021-01-16,21,12,0,9,0,0
NC,2021-01-16,162,106,0,56,0,0
PV,2021-01-16,635,371,0,264,0,0
RI,2021-01-16,353,339,0,14,0,0
VC,2021-01-16,6250,4834,0,1416,0,0
AN,2021-01-17,3247,1939,0,1308,0,0
AR,2021-01-17,403,393,0,10,0,0
AS,2021-01-17,279,253,0,26,0,0
CB,2021-01-17,125,121,0,4,0,0
CE,2021-01-17,17,1,0,16,0,0
CL,2021-01-17,1635,861,0,774,0,0
CM,2021-01-17,1128,709,0,419,0,0
CN,2021-01-17,170,113,0,57,0,0
CT,2021-01-17,1442,1419,0,8,15,0
EX,2021-01-17,806,374,0,432,0,0
GA,2021-01-17,992,883,0,109,0,0
IB,2021-01-17,405,292,0,113,0,0
MC,2021-01-17,999,756,1,241,0,1
MD,2021-01-17,1247,689,0,558,0,0
ML,2021-01-17,30,16,0,14,0,0
NC,2021-01-17,212,137,0,75,0,0
PV,2021-01-17,577,307,0,270,0,0
RI,2021-01-17,76,63,0,13,0,0
VC,2021-01-17,4770,3623,0,1147,0,0
AN,2021-01-18,6392,2627,0,3765,0,0
AR,2021-01-18,557,534,0,23,0,0
AS,2021-01-18,274,236,0,38,0,0
CB,2021-01-18,118,109,0,9,0,0
CE,2021-01-18,30,8,0,22,0,0
CL,2021-01-18,2487,974,0,1513,0,0
CM,2021-01-18,1985,1289,0,696,0,0
CN,2021-01-18,306,213,0,93,0,0
CT,2021-01-18,4744,4693,0,30,18,3
EX,2021-01-18,1309,549,0,759,0,1
GA,2021-01-18,1361,1127,0,234,0,0
IB,2021-01-18,603,416,0,187,0,0
MC,2021-01-18,1889,702,1,1183,1,2
MD,2021-01-18,5779,2348,0,3431,0,0
ML,2021-01-18,76,14,0,62,0,0
NC,2021-01-18,254,122,0,132,0,0
PV,2021-01-18,727,311,0,416,0,0
RI,2021-01-18,239,217,0,22,0,0
VC,2021-01-18,6505,4122,0,2383,0,0
AN,2021-01-19,7608,4047,0,3561,0,0
AR,2021-01-19,854,841,0,13,0,0
AS,2021-01-19,373,310,0,63,0,0
CB,2021-01-19,204,198,0,6,0,0
CE,2021-01-19,38,9,0,29,0,0
CL,2021-01-19,2992,1465,0,1527,0,0
CM,2021-01-19,2379,1684,0,695,0,0
CN,2021-01-19,308,190,0,118,0,0
CT,2021-01-19,4674,4637,0,19,17,1
EX,2021-01-19,1156,628,0,528,0,0
GA,2021-01-19,1437,1186,0,251,0,0
IB,2021-01-19,714,536,0,178,0,0
MC,2021-01-19,2032,1035,6,988,1,2
MD,2021-01-19,7770,4770,0,3000,0,0
ML,2021-01-19,88,29,0,59,0,0
NC,2021-01-19,220,132,0,88,0,0
PV,2021-01-19,893,454,0,439,0,0
RI,2021-01-19,412,385,0,26,1,0
VC,2021-01-19,8117,5629,0,2488,0,0
AN,2021-01-20,7660,4307,0,3353,0,0
AR,2021-01-20,775,768,0,7,0,0
AS,2021-01-20,438,372,0,66,0,0
CB,2021-01-20,206,199,0,7,0,0
CE,2021-01-20,55,8,0,47,0,0
CL,2021-01-20,3091,1621,0,1470,0,0
CM,2021-01-20,3124,2348,0,776,0,0
CN,2021-01-20,327,228,0,99,0,0
CT,2021-01-20,4115,4056,0,24,35,0
EX,2021-01-20,1143,648,0,495,0,0
GA,2021-01-20,1908,1554,0,352,2,0
IB,2021-01-20,624,486,0,138,0,0
MC,2021-01-20,1873,1029,2,840,1,1
MD,2021-01-20,6415,3762,0,2653,0,0
ML,2021-01-20,97,44,0,53,0,0
NC,2021-01-20,239,155,0,84,0,0
PV,2021-01-20,988,501,0,487,0,0
RI,2021-01-20,390,369,0,21,0,0
VC,2021-01-20,8340,6180,0,2160,0,0
AN,2021-01-21,7935,4467,0,3468,0,0
AR,2021-01-21,750,735,0,15,0,0
AS,2021-01-21,510,456,0,54,0,0
CB,2021-01-21,196,189,0,7,0,0
CE,2021-01-21,40,4,0,36,0,0
CL,2021-01-21,2935,1437,0,1498,0,0
CM,2021-01-21,2727,1984,0,742,1,0
CN,2021-01-21,329,243,0,86,0,0
CT,2021-01-21,3801,3757,0,27,13,4
EX,2021-01-21,1058,575,0,482,0,1
GA,2021-01-21,1978,1658,0,319,1,0
IB,2021-01-21,691,531,0,160,0,0
MC,2021-01-21,1505,760,4,741,0,0
MD,2021-01-21,5984,3372,0,2612,0,0
ML,2021-01-21,86,17,0,69,0,0
NC,2021-01-21,335,234,0,101,0,0
PV,2021-01-21,978,507,0,471,0,0
RI,2021-01-21,391,361,0,30,0,0
VC,2021-01-21,8465,6194,0,2271,0,0
AN,2021-01-22,8779,4877,0,3902,0,0
AR,2021-01-22,870,853,0,17,0,0
AS,2021-01-22,523,443,0,80,0,0
CB,2021-01-22,196,190,0,6,0,0
CE,2021-01-22,40,6,0,34,0,0
CL,2021-01-22,3140,1449,0,1691,0,0
CM,2021-01-22,2826,2079,0,747,0,0
CN,2021-01-22,303,224,0,79,0,0
CT,2021-01-22,3837,3820,0,8,9,0
EX,2021-01-22,1033,542,0,489,0,2
GA,2021-01-22,1986,1600,0,386,0,0
IB,2021-01-22,630,509,0,121,0,0
MC,2021-01-22,1476,840,3,629,2,2
MD,2021-01-22,7265,4383,0,2882,0,0
ML,2021-01-22,84,34,0,50,0,0
NC,2021-01-22,291,166,0,125,0,0
PV,2021-01-22,950,457,0,493,0,0
RI,2021-01-22,345,318,0,27,0,0
VC,2021-01-22,7518,5582,0,1936,0,0
AN,2021-01-23,5275,3641,0,1634,0,0
AR,2021-01-23,643,638,0,5,0,0
AS,2021-01-23,353,313,0,40,0,0
CB,2021-01-23,168,160,0,8,0,0
CE,2021-01-23,22,1,0,21,0,0
CL,2021-01-23,2121,1169,0,952,0,0
CM,2021-01-23,1610,1294,0,315,1,0
CN,2021-01-23,292,232,0,60,0,0
CT,2021-01-23,1634,1630,0,4,0,0
EX,2021-01-23,644,370,0,274,0,0
GA,2021-01-23,1478,1300,0,178,0,0
IB,2021-01-23,522,426,0,96,0,0
MC,2021-01-23,1252,872,1,378,1,0
MD,2021-01-23,1694,1056,0,638,0,0
ML,2021-01-23,37,11,0,26,0,0
NC,2021-01-23,181,125,0,56,0,0
PV,2021-01-23,815,472,0,343,0,0
RI,2021-01-23,183,175,0,8,0,0
VC,2021-01-23,4869,3741,0,1128,0,0
AN,2021-01-24,3646,2260,0,1386,0,0
AR,2021-01-24,514,502,0,12,0,0
AS,2021-01-24,507,471,0,36,0,0
CB,2021-01-24,97,91,0,6,0,0
CE,2021-01-24,27,3,0,24,0,0
CL,2021-01-24,1450,712,0,738,0,0
CM,2021-01-24,978,715,0,263,0,0
CN,2021-01-24,224,164,0,60,0,0
CT,2021-01-24,1229,1220,0,5,2,2
EX,2021-01-24,489,266,1,222,0,0
GA,2021-01-24,1478,1308,0,170,0,0
IB,2021-01-24,239,158,0,81,0,0
MC,2021-01-24,662,584,0,77,0,1
MD,2021-01-24,1134,533,0,601,0,0
ML,2021-01-24,30,8,0,22,0,0
NC,2021-01-24,174,137,0,37,0,0
PV,2021-01-24,705,343,0,362,0,0
RI,2021-01-24,162,152,0,10,0,0
VC,2021-01-24,3537,2702,0,835,0,0
AN,2021-01-25,6193,2699,0,3494,0,0
AR,2021-01-25,558,539,0,19,0,0
AS,2021-01-25,428,382,0,46,0,0
CB,2021-01-25,171,166,0,5,0,0
CE,2021-01-25,43,6,0,37,0,0
CL,2021-01-25,2443,1098,0,1345,0,0
CM,2021-01-25,1681,1052,0,629,0,0
CN,2021-01-25,225,112,0,113,0,0
CT,2021-01-25,4154,4120,0,28,1,5
EX,2021-01-25,791,402,0,389,0,0
GA,2021-01-25,1482,1130,0,352,0,0
IB,2021-01-25,522,399,0,123,0,0
MC,2021-01-25,1420,648,0,770,2,0
MD,2021-01-25,5593,2303,0,3290,0,0
ML,2021-01-25,74,14,0,60,0,0
NC,2021-01-25,266,150,0,116,0,0
PV,2021-01-25,952,414,0,538,0,0
RI,2021-01-25,278,256,0,21,1,0
VC,2021-01-25,5393,3529,0,1864,0,0
AN,2021-01-26,7217,4077,0,3140,0,0
AR,2021-01-26,846,835,0,11,0,0
AS,2021-01-26,614,552,0,62,0,0
CB,2021-01-26,128,121,0,7,0,0
CE,2021-01-26,27,2,0,25,0,0
CL,2021-01-26,2699,1376,0,1323,0,0
CM,2021-01-26,2257,1692,0,565,0,0
CN,2021-01-26,329,232,0,97,0,0
CT,2021-01-26,3834,3798,0,19,11,6
EX,2021-01-26,844,538,0,305,1,0
GA,2021-01-26,1784,1468,0,315,1,0
IB,2021-01-26,550,437,0,113,0,0
MC,2021-01-26,1404,792,3,605,2,2
MD,2021-01-26,6565,3784,0,2781,0,0
ML,2021-01-26,75,13,0,62,0,0
NC,2021-01-26,202,118,0,84,0,0
PV,2021-01-26,958,474,0,484,0,0
RI,2021-01-26,314,287,0,27,0,0
VC,2021-01-26,6758,5003,0,1755,0,0
AN,2021-01-27,7325,4553,0,2772,0,0
AR,2021-01-27,891,880,0,11,0,0
AS,2021-01-27,579,521,0,58,0,0
CB,2021-01-27,201,198,0,3,0,0
CE,2021-01-27,54,10,0,44,0,0
CL,2021-01-27,2661,1362,0,1299,0,0
CM,2021-01-27,2003,1520,0,481,2,0
CN,2021-01-27,333,247,0,86,0,0
CT,2021-01-27,3363,3337,0,12,13,1
EX,2021-01-27,742,458,0,283,0,1
GA,2021-01-27,1578,1311,0,267,0,0
IB,2021-01-27,355,259,0,96,0,0
MC,2021-01-27,992,541,0,448,2,1
MD,2021-01-27,5876,3248,0,2628,0,0
ML,2021-01-27,67,16,0,51,0,0
NC,2021-01-27,239,157,0,82,0,0
PV,2021-01-27,1092,574,0,518,0,0
RI,2021-01-27,437,409,1,27,0,0
VC,2021-01-27,6950,5477,0,1473,0,0
AN,2021-01-28,7044,4531,0,2513,0,0
AR,2021-01-28,715,698,0,17,0,0
AS,2021-01-28,579,571,0,8,0,0
CB,2021-01-28,151,146,0,5,0,0
CE,2021-01-28,35,10,0,25,0,0
CL,2021-01-28,2204,1087,0,1117,0,0
CM,2021-01-28,1938,1496,0,441,1,0
CN,2021-01-28,341,269,0,72,0,0
CT,2021-01-28,3392,3375,0,7,9,1
EX,2021-01-28,648,391,0,257,0,0
GA,2021-01-28,1639,1373,0,266,0,0
IB,2021-01-28,449,370,0,79,0,0
MC,2021-01-28,948,583,0,363,1,1
MD,2021-01-28,5445,2966,0,2479,0,0
ML,2021-01-28,74,27,0,47,0,0
NC,2021-01-28,257,192,0,65,0,0
PV,2021-01-28,1113,597,0,516,0,0
RI,2021-01-28,267,247,1,18,1,0
VC,2021-01-28,6013,4670,0,1343,0,0
AN,2021-01-29,6444,3935,0,2509,0,0
AR,2021-01-29,685,675,0,10,0,0
AS,2021-01-29,534,480,0,54,0,0
CB,2021-01-29,187,180,0,7,0,0
CE,2021-01-29,35,5,0,30,0,0
CL,2021-01-29,2426,1334,0,1092,0,0
CM,2021-01-29,1844,1483,0,361,0,0
CN,2021-01-29,320,255,0,64,0,1
CT,2021-01-29,3366,3319,0,16,27,4
EX,2021-01-29,640,447,0,193,0,0
GA,2021-01-29,1560,1294,0,266,0,0
IB,2021-01-29,312,236,0,76,0,0
MC,2021-01-29,797,478,1,318,0,0
MD,2021-01-29,6028,3486,0,2542,0,0
ML,2021-01-29,66,24,0,42,0,0
NC,2021-01-29,214,114,0,100,0,0
PV,2021-01-29,944,489,0,455,0,0
RI,2021-01-29,334,309,0,25,0,0
VC,2021-01-29,5541,4319,0,1222,0,0
AN,2021-01-30,4388,3352,0,1036,0,0
AR,2021-01-30,436,430,0,6,0,0
AS,2021-01-30,378,347,0,31,0,0
CB,2021-01-30,122,121,0,1,0,0
CE,2021-01-30,27,2,0,25,0,0
CL,2021-01-30,1436,749,0,687,0,0
CM,2021-01-30,943,793,0,150,0,0
CN,2021-01-30,248,213,0,35,0,0
CT,2021-01-30,1317,1307,0,7,1,2
EX,2021-01-30,301,225,0,75,0,1
GA,2021-01-30,1196,1037,0,159,0,0
IB,2021-01-30,323,268,0,55,0,0
MC,2021-01-30,686,502,0,184,0,0
MD,2021-01-30,1353,875,0,477,0,1
ML,2021-01-30,58,30,0,28,0,0
NC,2021-01-30,194,145,0,49,0,0
PV,2021-01-30,763,417,0,346,0,0
RI,2021-01-30,149,140,0,9,0,0
VC,2021-01-30,3831,3224,0,607,0,0
AN,2021-01-31,2789,1941,0,848,0,0
AR,2021-01-31,269,263,0,6,0,0
AS,2021-01-31,333,306,0,27,0,0
CB,2021-01-31,79,79,0,0,0,0
CE,2021-01-31,22,4,0,18,0,0
CL,2021-01-31,907,441,0,466,0,0
CM,2021-01-31,483,365,0,118,0,0
CN,2021-01-31,156,115,0,41,0,0
CT,2021-01-31,823,812,0,9,2,0
